graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
connected,8,80,8.825,0.41414850880061427,1.0,0.0,0.0,0.0,2.20625,0.10353712720015357,3.2875,0.5080055317151226,0.31517857142857186,0.014791018171450532,0.225,0.42021694216322697,22.5,42.0216942163227,4.4,0.8050473686826046,2.5625,0.49920823386588253,0.13255208333333332,0.1383613122885903,2.0,0.0,3.125,0.6820482925847124,1.6007192460317465,0.10379830903734917,4.75,0.6843642527044694,4.075,0.6894319804710269
connected,16,200,16.735,0.45365627968816086,1.0,0.0,0.0,0.0,2.091875,0.05670703496102011,3.12,0.3552902416038106,0.1394583333333332,0.003780468997401347,0.325,0.4695501963950968,32.5,46.95501963950968,9.735,2.0211880182271833,2.265,0.4424406952849402,0.029010416666666674,0.05258735914469593,4.0,0.0,3.105,0.3933811684849606,1.780725490196073,0.06967503979907762,8.39,0.5379095961854004,8.345,0.6387605775068482
connected,32,200,32.755,0.44266779176866417,1.0,0.0,0.0,0.0,2.0471875,0.02766673698554151,3.08,0.28986220951085073,0.06603830645161281,0.000892475386630372,0.265,0.44244069528494034,26.5,44.24406952849404,19.79,4.813705308176836,2.15,0.3579674615346881,0.007916666666666664,0.02034981191703315,8.0,0.0,3.08,0.28986220951085073,1.8788100256598268,0.04126457295311074,16.275,0.5006277466376776,16.48,0.6094729579170525
connected,64,200,65.16,0.6375203218753254,1.0,0.0,0.0,0.0,2.03625,0.019922510058603918,3.1,0.31702131247412074,0.03232142857142852,0.00031623031839053987,0.245,0.43116646740332876,24.5,43.116646740332875,37.765,10.666237297681517,2.095,0.29395073596757565,0.002408854166666667,0.007489290242591936,16.0,0.0,3.095,0.32635492594480975,1.9460589566683313,0.033394563480074115,32.2,0.42532872300500146,32.96,0.7423986657413075
connected,128,200,129.625,0.7259545786419811,1.0,0.0,0.0,0.0,2.025390625,0.011343040291280955,3.075,0.2824426832947418,0.015947957677165288,8.931527788410206e-05,0.18,0.38515153971224514,18.0,38.515153971224514,71.715,20.882388410539708,2.07,0.2557872859983307,0.0008723958333333333,0.003218980250732039,32.0,0.0,3.075,0.2824426832947418,1.978307120021131,0.018261282231730225,64.135,0.3707591017868458,65.49,0.7956540244560878
