n_qubits,n_vertices,n_edges,n_matchings,matching_cx,matching_u3,matching_depth,pauli_cx,pauli_u3,pauli_depth,cx_diff,cx_ratio,graph_index,graph_type,source_file
5,32,5,2,134,148,186,228,281,374,-94,0.5877192982456141,47,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,2,216,229,300,315,363,516,-99,0.6857142857142857,48,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,5,3,132,141,184,186,234,309,-54,0.7096774193548387,49,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,7,2,150,161,209,258,301,406,-108,0.5813953488372093,50,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,5,3,132,142,180,216,262,357,-84,0.6111111111111112,51,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,6,3,162,171,226,190,244,314,-28,0.8526315789473684,52,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,210,231,287,298,360,489,-88,0.7046979865771812,53,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,214,228,295,246,319,405,-32,0.8699186991869918,54,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,3,240,260,327,303,304,469,-63,0.7920792079207921,55,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,6,3,158,171,218,261,278,399,-103,0.6053639846743295,56,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,262,284,363,319,394,531,-57,0.8213166144200627,57,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,2,262,282,354,269,351,460,-7,0.9739776951672863,58,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,262,276,365,298,372,492,-36,0.8791946308724832,59,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,2,202,220,281,245,294,411,-43,0.8244897959183674,60,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,268,287,365,360,437,586,-92,0.7444444444444445,61,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,187,190,255,301,355,482,-114,0.6212624584717608,62,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,266,278,371,295,397,495,-29,0.9016949152542373,63,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,189,201,271,213,236,351,-24,0.8873239436619719,64,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,2,240,254,328,289,377,480,-49,0.8304498269896193,65,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,2,260,283,362,261,350,437,-1,0.9961685823754789,66,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,3,213,223,298,322,398,529,-109,0.6614906832298136,67,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,2,274,273,372,362,513,625,-88,0.7569060773480663,68,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,7,3,184,199,256,157,226,272,27,1.1719745222929936,69,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,3,238,256,331,294,327,472,-56,0.8095238095238095,70,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,2,262,286,364,303,435,519,-41,0.8646864686468647,71,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,210,227,294,278,362,467,-68,0.7553956834532374,72,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,11,3,294,312,404,325,402,523,-31,0.9046153846153846,73,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,12,3,316,328,436,257,349,443,59,1.2295719844357977,74,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,202,226,282,226,297,390,-24,0.8938053097345132,75,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,235,241,320,308,431,531,-73,0.762987012987013,76,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,4,222,226,297,291,335,475,-69,0.7628865979381443,77,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,220,244,310,277,361,460,-57,0.7942238267148014,78,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,7,3,186,198,255,283,288,438,-97,0.657243816254417,79,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,6,2,162,173,224,222,278,366,-60,0.7297297297297297,80,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,11,2,298,312,406,380,438,609,-82,0.7842105263157895,81,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,3,238,258,334,266,358,457,-28,0.8947368421052632,82,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,2,203,215,278,204,284,346,-1,0.9950980392156863,83,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,3,207,213,286,271,372,463,-64,0.7638376383763837,84,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,212,224,293,343,384,537,-131,0.6180758017492711,85,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,270,277,374,238,352,415,32,1.134453781512605,86,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,2,2,56,57,75,126,119,188,-70,0.4444444444444444,87,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,3,236,248,319,393,502,646,-157,0.6005089058524173,88,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,10,3,274,284,371,412,517,680,-138,0.6650485436893204,89,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,2,218,225,300,306,423,516,-88,0.7124183006535948,90,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,214,226,296,298,431,517,-84,0.7181208053691275,91,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,7,3,188,201,258,255,276,406,-67,0.7372549019607844,92,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,2,236,260,328,292,285,449,-56,0.8082191780821918,93,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,7,3,188,202,259,307,364,499,-119,0.6123778501628665,94,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,4,234,250,323,295,357,485,-61,0.7932203389830509,95,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,9,3,246,253,334,226,316,393,20,1.0884955752212389,96,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,8,3,214,227,293,331,402,538,-117,0.6465256797583081,97,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,6,3,162,169,220,271,387,466,-109,0.5977859778597786,98,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
5,32,6,3,152,169,213,218,245,346,-66,0.6972477064220184,99,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_32v.g6
6,64,15,3,662,674,963,1178,1573,1960,-516,0.5619694397283531,0,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,19,2,824,851,1190,1177,1457,1936,-353,0.7000849617672048,1,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,21,4,916,931,1323,1495,1912,2462,-579,0.6127090301003344,2,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,3,786,803,1154,1509,1837,2418,-723,0.5208747514910537,3,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,3,782,806,1131,1437,1864,2381,-655,0.5441892832289492,4,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,15,3,656,670,948,1093,1248,1750,-437,0.6001829826166514,5,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,17,3,736,762,1055,1356,1750,2223,-620,0.5427728613569321,6,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,19,3,826,851,1192,1153,1394,1862,-327,0.7163920208152645,7,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,20,3,882,886,1272,1280,1620,2120,-398,0.6890625,8,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,16,3,706,719,1030,1159,1247,1825,-453,0.6091458153580673,9,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,17,2,736,753,1075,1109,1422,1847,-373,0.6636609558160504,10,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,16,3,702,708,1003,972,1277,1615,-270,0.7222222222222222,11,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,16,3,698,716,1011,1175,1517,1947,-477,0.5940425531914894,12,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,19,2,822,843,1190,1297,1699,2197,-475,0.6337702390131071,13,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,2,720,742,1054,1104,1399,1811,-384,0.6521739130434783,14,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,22,3,970,996,1401,1476,1977,2493,-506,0.6571815718157181,15,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,20,2,820,829,1188,1282,1765,2159,-462,0.6396255850234009,16,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,17,2,666,694,973,904,1169,1521,-238,0.7367256637168141,17,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,25,3,1102,1117,1611,1594,2101,2652,-492,0.6913425345043914,18,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,15,2,650,675,946,1018,1265,1671,-368,0.6385068762278978,19,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,22,2,960,981,1400,1448,1668,2301,-488,0.6629834254143646,20,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,21,4,916,937,1333,1378,1764,2286,-462,0.6647314949201741,21,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,26,3,1138,1164,1656,1530,1993,2552,-392,0.7437908496732026,22,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,23,5,1002,1026,1454,1413,1716,2302,-411,0.7091295116772823,23,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,31,4,1340,1378,1948,1521,1823,2484,-181,0.8809993425378041,24,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,21,4,906,940,1314,1328,1822,2242,-422,0.6822289156626506,25,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,14,2,626,635,908,1179,1529,1942,-553,0.5309584393553859,26,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,24,3,1056,1076,1526,1180,1615,2008,-124,0.8949152542372881,27,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,23,4,1010,1030,1451,1476,2025,2477,-466,0.6842818428184282,28,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,15,3,648,670,939,1172,1389,1894,-524,0.552901023890785,29,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,2,728,739,1050,1335,1747,2211,-607,0.5453183520599251,30,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,26,4,1138,1158,1651,1304,1692,2170,-166,0.8726993865030674,31,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,16,2,686,707,997,889,1070,1480,-203,0.7716535433070866,32,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,3,806,801,1162,1082,1313,1758,-276,0.744916820702403,33,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,22,3,958,977,1386,1374,1629,2220,-416,0.6972343522561864,34,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,21,3,906,942,1315,1456,1945,2439,-550,0.6222527472527473,35,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,3,788,807,1156,1195,1360,1932,-407,0.6594142259414226,36,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,25,4,1082,1105,1548,1391,1903,2338,-309,0.7778576563623293,37,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,3,786,798,1130,1434,1722,2288,-648,0.5481171548117155,38,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,20,3,850,886,1236,1224,1686,2090,-374,0.6944444444444444,39,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,20,3,876,898,1267,1319,1768,2184,-443,0.6641394996209249,40,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,20,3,860,887,1259,1132,1498,1904,-272,0.7597173144876325,41,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,18,2,786,806,1155,1291,1640,2150,-505,0.6088303640588691,42,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
6,64,11,3,486,493,693,913,1165,1528,-427,0.5323110624315444,43,erdos_renyi_p0_01,100graph_erdos_renyi_p0_01_64v.g6
