graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
disconnected,128,200,10.875,2.8389563869200547,117.155,2.830376326701767,109.705,4.969047409796372,0.169921875,0.044358693545625855,2.255,0.5581511115429069,0.0013379675196850383,0.00034928105154036064,0.975,0.15651673213169873,97.5,15.651673213169873,,,2.025,0.15651673213169873,0.0005859375,0.003668360909336687,32.0,0.0,3.205,0.5332888381774206,2.199878704628706,0.4672570147272447,4.3,1.8239060189135698,6.575,2.4048474914818265
