graph_index,n_vertices,n_edges,n_components,isolated_vertices,avg_degree,max_degree,density,is_bipartite,diameter,clique_number,avg_clustering,estimated_group_size,estimated_orbit_count,avg_hamming,min_hamming,max_hamming,hamming_1_count,hamming_gt1_count
31,128,13,115,104,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,1.9230769230769231,1,4,5,8
32,128,14,114,104,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.5,1,7,4,10
33,128,8,120,115,0.125,2,0.000984251968503937,1,-1,2,0.0,32,3,1.5,1,3,5,3
34,128,13,115,103,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.4615384615384617,1,7,4,9
35,128,14,114,105,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,2.142857142857143,1,7,7,7
36,128,13,115,106,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.4615384615384617,1,7,3,10
37,128,12,116,106,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.1666666666666665,1,4,4,8
38,128,10,118,110,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.5,1,7,6,4
39,128,11,117,106,0.171875,1,0.0013533464566929134,1,-1,2,0.0,32,2,1.7272727272727273,1,4,7,4
40,128,13,115,107,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.3076923076923075,1,3,2,11
41,128,10,118,110,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.7,1,6,3,7
42,128,14,114,105,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.0714285714285716,1,7,6,8
43,128,11,117,108,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,1.7272727272727273,1,7,8,3
44,128,12,116,107,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.1666666666666665,1,6,5,7
45,128,11,117,108,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.272727272727273,1,6,4,7
46,128,12,116,108,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,1.75,1,5,6,6
47,128,14,114,102,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.5,1,7,4,10
48,128,11,117,109,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,1.6363636363636365,1,3,6,5
49,128,12,116,108,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.75,1,6,3,9
50,128,8,120,114,0.125,2,0.000984251968503937,1,-1,2,0.0,32,3,2.375,1,7,4,4
51,128,13,115,106,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,2.076923076923077,1,5,6,7
52,128,7,121,116,0.109375,2,0.0008612204724409449,1,-1,2,0.0,32,3,1.4285714285714286,1,3,5,2
53,128,9,119,112,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,2.111111111111111,1,5,3,6
54,128,14,114,102,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,1.8571428571428572,1,6,7,7
55,128,8,120,114,0.125,2,0.000984251968503937,1,-1,2,0.0,32,3,1.875,1,4,4,4
56,128,8,120,115,0.125,2,0.000984251968503937,1,-1,2,0.0,32,3,2.5,1,7,3,5
57,128,12,116,104,0.1875,1,0.0014763779527559055,1,-1,2,0.0,32,2,1.9166666666666667,1,3,4,8
58,128,9,119,114,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,2.6666666666666665,1,6,3,6
59,128,13,115,105,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.4615384615384617,1,7,5,8
60,128,11,117,107,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.5454545454545454,1,7,4,7
61,128,9,119,114,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,1.6666666666666667,1,4,5,4
62,128,14,114,102,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,3,2.4285714285714284,1,6,3,11
63,128,14,114,103,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,2.2142857142857144,1,5,4,10
64,128,12,116,106,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.5833333333333335,1,7,4,8
65,128,11,117,110,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.727272727272727,1,7,3,8
66,128,7,121,117,0.109375,3,0.0008612204724409449,1,-1,2,0.0,32,4,2.857142857142857,1,7,2,5
67,128,5,123,120,0.078125,2,0.0006151574803149606,1,-1,2,0.0,32,3,1.6,1,2,2,3
68,128,14,114,100,0.21875,1,0.0017224409448818897,1,-1,2,0.0,32,2,2.142857142857143,1,6,6,8
69,128,14,114,104,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,2.0714285714285716,1,5,5,9
70,128,13,115,102,0.203125,1,0.0015994094488188976,1,-1,2,0.0,32,2,2.1538461538461537,1,7,6,7
71,128,12,116,107,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.5833333333333335,1,6,2,10
72,128,13,115,107,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,1.9230769230769231,1,4,5,8
73,128,10,118,113,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.1,1,3,2,8
74,128,12,116,108,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,2.8333333333333335,1,6,2,10
75,128,7,121,116,0.109375,2,0.0008612204724409449,1,-1,2,0.0,32,3,3.2857142857142856,1,7,1,6
76,128,8,120,114,0.125,3,0.000984251968503937,1,-1,2,0.0,32,3,2.5,1,7,3,5
77,128,6,122,118,0.09375,2,0.0007381889763779527,1,-1,2,0.0,32,3,2.3333333333333335,1,3,1,5
78,128,13,115,106,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.230769230769231,1,5,4,9
79,128,14,114,104,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.7142857142857144,1,7,6,8
80,128,9,119,113,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,2.111111111111111,1,6,5,4
81,128,14,114,107,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.0,1,7,6,8
82,128,14,115,105,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.0714285714285716,1,6,6,8
83,128,5,123,120,0.078125,3,0.0006151574803149606,1,-1,2,0.0,32,3,2.8,1,6,1,4
84,128,6,122,118,0.09375,2,0.0007381889763779527,1,-1,2,0.0,32,3,2.1666666666666665,1,3,2,4
85,128,14,114,103,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.2142857142857144,1,7,6,8
86,128,13,115,106,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,1.9230769230769231,1,4,5,8
87,128,11,117,110,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.4545454545454546,1,5,2,9
88,128,13,115,106,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,1.6923076923076923,1,3,6,7
89,128,14,114,104,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.142857142857143,1,5,4,10
90,128,13,115,107,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.3076923076923075,1,6,6,7
91,128,9,119,113,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,2.4444444444444446,1,7,4,5
92,128,5,123,121,0.078125,2,0.0006151574803149606,1,-1,2,0.0,32,3,2.8,1,7,2,3
93,128,10,118,112,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,3.5,1,7,2,8
94,128,14,114,104,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,2.0,1,4,4,10
95,128,14,114,105,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,1.8571428571428572,1,4,7,7
96,128,9,119,114,0.140625,3,0.0011072834645669291,1,-1,2,0.0,32,4,2.2222222222222223,1,7,5,4
97,128,6,122,119,0.09375,3,0.0007381889763779527,1,-1,2,0.0,32,4,1.6666666666666667,1,3,3,3
98,128,13,115,104,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,3,2.076923076923077,1,4,5,8
99,128,9,119,113,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,1.7777777777777777,1,3,5,4
100,128,14,114,106,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.0,1,7,8,6
101,128,10,118,111,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.0,1,5,3,7
102,128,9,119,114,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,1.5555555555555556,1,3,5,4
103,128,12,116,106,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,3,2.0,1,3,3,9
104,128,13,115,105,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.6923076923076925,1,6,2,11
105,128,14,114,104,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,1.7142857142857142,1,6,9,5
106,128,14,114,108,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,3.2142857142857144,1,7,2,12
107,128,5,123,120,0.078125,2,0.0006151574803149606,1,-1,2,0.0,32,3,1.6,1,2,2,3
108,128,12,116,107,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.0833333333333335,1,4,5,7
109,128,11,117,108,0.171875,3,0.0013533464566929134,1,-1,2,0.0,32,3,1.6363636363636365,1,3,5,6
110,128,10,118,110,0.15625,3,0.0012303149606299212,1,-1,2,0.0,32,3,1.8,1,3,4,6
111,128,12,116,108,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.4166666666666665,1,6,5,7
112,128,14,114,106,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,2.0714285714285716,1,6,4,10
113,128,14,114,105,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.2142857142857144,1,5,3,11
114,128,14,114,106,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.357142857142857,1,7,4,10
115,128,8,120,115,0.125,3,0.000984251968503937,1,-1,2,0.0,32,4,2.125,1,6,5,3
116,128,12,116,109,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,1.8333333333333333,1,3,5,7
117,128,11,117,111,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.6363636363636362,1,7,5,6
118,128,11,118,110,0.171875,2,0.0013533464566929134,0,-1,3,0.0234375,32,3,1.7272727272727273,1,3,4,7
119,128,14,114,105,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.2142857142857144,1,6,5,9
120,128,4,124,122,0.0625,2,0.0004921259842519685,1,-1,2,0.0,32,3,2.75,1,6,2,2
121,128,12,116,109,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,3.0,1,7,4,8
122,128,14,114,103,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,3.0,1,6,2,12
123,128,14,114,105,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,1.8571428571428572,1,6,7,7
124,128,10,118,112,0.15625,3,0.0012303149606299212,1,-1,2,0.0,32,4,2.6,1,5,2,8
125,128,12,116,109,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.0,1,7,6,6
126,128,13,115,107,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.230769230769231,1,5,4,9
127,128,12,116,108,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.0833333333333335,1,4,3,9
128,128,11,117,109,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.4545454545454546,1,7,3,8
129,128,8,120,115,0.125,3,0.000984251968503937,1,-1,2,0.0,32,4,2.0,1,6,5,3
130,128,12,116,110,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,1.6666666666666667,1,3,8,4
131,128,7,121,117,0.109375,3,0.0008612204724409449,1,-1,2,0.0,32,4,2.5714285714285716,1,7,4,3
132,128,13,115,108,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,2.4615384615384617,1,7,5,8
133,128,10,118,114,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,1.6,1,3,5,5
134,128,12,116,109,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,1.9166666666666667,1,3,5,7
135,128,13,115,107,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,1.6153846153846154,1,3,7,6
136,128,11,117,109,0.171875,3,0.0013533464566929134,1,-1,2,0.0,32,4,2.6363636363636362,1,7,6,5
137,128,14,114,105,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,3.0714285714285716,1,7,3,11
138,128,12,116,109,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.25,1,4,3,9
139,128,11,117,111,0.171875,3,0.0013533464566929134,1,-1,2,0.0,32,4,2.6363636363636362,1,7,3,8
140,128,10,118,111,0.15625,3,0.0012303149606299212,1,-1,2,0.0,32,4,1.4,1,3,7,3
141,128,8,120,116,0.125,2,0.000984251968503937,1,-1,2,0.0,32,3,2.375,1,5,3,5
142,128,13,115,108,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,1.9230769230769231,1,5,6,7
143,128,14,114,106,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.4285714285714284,1,6,3,11
144,128,13,115,106,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,2.769230769230769,1,7,4,9
145,128,14,114,105,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,2.0,1,3,3,11
146,128,13,115,105,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,1.6153846153846154,1,3,8,5
147,128,11,117,111,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.272727272727273,1,5,5,6
148,128,12,116,109,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,2.1666666666666665,1,7,6,6
149,128,13,115,107,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,1.5384615384615385,1,3,7,6
150,128,11,117,110,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,1.7272727272727273,1,3,5,6
151,128,10,118,112,0.15625,3,0.0012303149606299212,1,-1,2,0.0,32,4,2.1,1,6,5,5
152,128,14,114,106,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,1.7857142857142858,1,3,7,7
153,128,14,114,106,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.142857142857143,1,5,6,8
154,128,10,118,112,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.6,1,3,2,8
155,128,9,119,115,0.140625,2,0.0011072834645669291,1,-1,2,0.0,32,3,2.4444444444444446,1,7,3,6
156,128,10,118,112,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.3,1,3,2,8
157,128,7,121,117,0.109375,2,0.0008612204724409449,1,-1,2,0.0,32,3,1.4285714285714286,1,3,5,2
158,128,7,121,116,0.109375,3,0.0008612204724409449,1,-1,2,0.0,32,3,1.7142857142857142,1,4,5,2
159,128,13,115,108,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,1.7692307692307692,1,3,6,7
160,128,11,117,111,0.171875,2,0.0013533464566929134,1,-1,2,0.0,32,3,2.0,1,6,6,5
161,128,11,117,109,0.171875,3,0.0013533464566929134,1,-1,2,0.0,32,4,1.7272727272727273,1,4,7,4
162,128,12,116,107,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,2.0833333333333335,1,6,6,6
163,128,14,114,106,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,1.9285714285714286,1,4,7,7
164,128,6,122,119,0.09375,2,0.0007381889763779527,1,-1,2,0.0,32,3,3.3333333333333335,1,7,1,5
165,128,14,114,106,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.0714285714285716,1,5,3,11
166,128,8,121,115,0.125,2,0.000984251968503937,0,-1,3,0.0234375,32,3,1.75,1,3,4,4
167,128,7,121,117,0.109375,2,0.0008612204724409449,1,-1,2,0.0,32,3,2.2857142857142856,1,5,3,4
168,128,12,116,110,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,2.25,1,6,6,6
169,128,10,118,111,0.15625,3,0.0012303149606299212,1,-1,2,0.0,32,4,1.8,1,4,5,5
170,128,12,116,110,0.1875,2,0.0014763779527559055,1,-1,2,0.0,32,3,2.25,1,5,2,10
171,128,12,116,109,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,1.6666666666666667,1,3,5,7
172,128,13,115,107,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.230769230769231,1,4,4,9
173,128,9,119,113,0.140625,3,0.0011072834645669291,1,-1,2,0.0,32,4,1.7777777777777777,1,4,5,4
174,128,14,114,105,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.4285714285714284,1,7,4,10
175,128,13,116,107,0.203125,2,0.0015994094488188976,0,-1,3,0.0234375,32,3,2.769230769230769,1,7,6,7
176,128,12,116,107,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,2.0833333333333335,1,7,5,7
177,128,9,119,112,0.140625,3,0.0011072834645669291,1,-1,2,0.0,32,3,1.7777777777777777,1,3,4,5
178,128,10,118,112,0.15625,3,0.0012303149606299212,1,-1,2,0.0,32,4,1.9,1,3,4,6
179,128,12,116,108,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,2.8333333333333335,1,7,4,8
180,128,12,116,109,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,1.8333333333333333,1,3,6,6
181,128,12,116,108,0.1875,3,0.0014763779527559055,1,-1,2,0.0,32,4,1.6666666666666667,1,3,5,7
182,128,10,118,113,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.1,1,7,5,5
183,128,6,122,118,0.09375,3,0.0007381889763779527,1,-1,2,0.0,32,3,1.6666666666666667,1,3,4,2
184,128,13,115,108,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.3076923076923075,1,4,3,10
185,128,13,115,108,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,2.3076923076923075,1,6,2,11
186,128,14,114,106,0.21875,3,0.0017224409448818897,1,-1,2,0.0,32,4,2.142857142857143,1,4,5,9
187,128,8,120,116,0.125,3,0.000984251968503937,1,-1,2,0.0,32,4,1.125,1,2,7,1
188,128,6,122,119,0.09375,2,0.0007381889763779527,1,-1,2,0.0,32,3,2.0,1,3,3,3
189,128,10,118,112,0.15625,2,0.0012303149606299212,1,-1,2,0.0,32,3,2.3,1,5,5,5
190,128,13,115,107,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,1.8461538461538463,1,5,8,5
191,128,13,115,106,0.203125,2,0.0015994094488188976,1,-1,2,0.0,32,3,1.7692307692307692,1,3,6,7
192,128,13,115,106,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,2.076923076923077,1,3,5,8
193,128,14,114,105,0.21875,2,0.0017224409448818897,1,-1,2,0.0,32,3,2.357142857142857,1,5,6,8
194,128,13,115,107,0.203125,3,0.0015994094488188976,1,-1,2,0.0,32,4,1.6923076923076923,1,3,6,7
195,128,4,124,122,0.0625,2,0.0004921259842519685,1,-1,2,0.0,32,3,2.5,1,5,1,3
196,128,11,117,110,0.171875,3,0.0013533464566929134,1,-1,2,0.0,32,4,1.8181818181818181,1,3,6,5
197,128,10,118,113,0.15625,3,0.0012303149606299212,1,-1,2,0.0,32,4,2.1,1,4,3,7
198,128,14,115,105,0.21875,2,0.0017224409448818897,0,-1,3,0.0234375,32,3,1.9285714285714286,1,5,7,7
199,128,13,116,107,0.203125,2,0.0015994094488188976,0,-1,3,0.0234375,32,3,2.6923076923076925,1,6,5,8
