n_qubits,n_vertices,n_edges,n_matchings,matching_cx,matching_u3,matching_depth,pauli_cx,pauli_u3,pauli_depth,cx_diff,cx_ratio,graph_index,graph_type,source_file
3,8,6,3,23,31,40,20,32,38,3,1.15,7,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,3,33,37,54,22,37,42,11,1.5,8,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,3,3,25,33,42,21,32,38,4,1.1904761904761905,9,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,2,20,24,34,12,23,24,8,1.6666666666666667,10,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,2,21,20,34,24,28,40,-3,0.875,11,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,3,3,23,26,38,20,23,34,3,1.15,12,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,3,31,35,49,18,22,32,13,1.7222222222222223,13,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,6,3,34,48,60,27,43,49,7,1.2592592592592593,14,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,2,20,25,35,23,26,38,-3,0.8695652173913043,15,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,3,34,36,54,26,43,50,8,1.3076923076923077,16,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,3,26,32,43,20,29,37,6,1.3,17,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,2,36,39,57,22,37,42,14,1.6363636363636365,18,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,2,15,20,27,18,27,32,-3,0.8333333333333334,19,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,3,40,43,62,24,40,45,16,1.6666666666666667,20,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,6,3,18,25,31,16,24,30,2,1.125,21,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,2,30,34,50,26,44,50,4,1.1538461538461537,22,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,3,25,30,41,19,30,35,6,1.3157894736842106,23,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,3,27,33,45,16,30,31,11,1.6875,24,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,2,44,50,71,29,38,50,15,1.5172413793103448,25,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,4,43,46,68,24,46,48,19,1.7916666666666667,26,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,4,4,36,42,59,18,31,35,18,2.0,27,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,6,3,39,45,63,24,38,44,15,1.625,28,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
3,8,5,3,30,34,50,18,32,34,12,1.6666666666666667,29,erdos_renyi_p0_03,30graph_erdos_renyi_p0_03_8v.g6
4,16,5,3,107,89,153,95,102,155,12,1.1263157894736842,0,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,2,107,95,154,91,135,156,16,1.1758241758241759,1,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,1,1,21,18,31,25,33,41,-4,0.84,2,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,2,108,95,157,60,75,100,48,1.8,3,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,2,1,45,36,64,32,48,56,13,1.40625,4,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,3,1,66,57,95,59,76,102,7,1.11864406779661,5,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,2,53,48,79,39,57,68,14,1.358974358974359,6,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,9,3,190,166,275,118,153,198,72,1.6101694915254237,7,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,105,85,149,61,76,102,44,1.721311475409836,8,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,152,132,218,82,129,150,70,1.853658536585366,9,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,107,90,155,66,98,115,41,1.621212121212121,10,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,3,83,73,120,88,99,140,-5,0.9431818181818182,11,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,2,81,70,116,38,43,64,43,2.1315789473684212,12,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,3,2,62,56,87,42,53,77,20,1.4761904761904763,13,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,2,85,73,120,75,88,124,10,1.1333333333333333,14,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,104,87,145,70,81,117,34,1.4857142857142858,15,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,4,115,107,171,100,131,171,15,1.15,16,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,132,110,191,80,100,132,52,1.65,17,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,2,88,71,124,80,115,138,8,1.1,18,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,2,2,41,36,60,41,40,65,0,1.0,19,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,2,123,110,178,84,114,145,39,1.4642857142857142,20,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,2,105,91,152,88,137,155,17,1.1931818181818181,21,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,129,104,184,76,110,134,53,1.6973684210526316,22,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,9,4,194,168,280,98,142,172,96,1.9795918367346939,23,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,2,106,86,152,54,76,97,52,1.962962962962963,24,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,2,125,112,183,69,89,114,56,1.8115942028985508,25,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,131,116,191,99,135,166,32,1.3232323232323233,26,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,148,131,217,76,84,121,72,1.9473684210526316,27,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,152,121,215,87,120,152,65,1.7471264367816093,28,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,2,101,94,144,64,96,117,37,1.578125,29,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,114,94,166,52,55,81,62,2.1923076923076925,30,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,125,108,176,97,141,171,28,1.288659793814433,31,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,147,126,210,87,112,150,60,1.6896551724137931,32,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,1,106,95,156,93,124,156,13,1.1397849462365592,33,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,153,133,222,89,107,145,64,1.7191011235955056,34,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,3,103,99,153,78,117,135,25,1.3205128205128205,35,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,73,66,108,78,93,126,-5,0.9358974358974359,36,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,130,104,183,117,136,189,13,1.1111111111111112,37,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,3,3,65,52,93,55,57,90,10,1.1818181818181819,38,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,3,84,71,122,73,87,123,11,1.1506849315068493,39,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,3,2,64,55,92,72,70,110,-8,0.8888888888888888,40,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,112,94,162,78,105,129,34,1.435897435897436,41,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,130,111,188,104,145,183,26,1.25,42,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,4,170,149,242,92,134,168,78,1.8478260869565217,43,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,117,102,170,73,80,118,44,1.6027397260273972,44,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,126,109,182,97,131,165,29,1.2989690721649485,45,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,126,106,182,86,119,149,40,1.4651162790697674,46,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,10,4,181,154,256,109,156,192,72,1.6605504587155964,47,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,146,126,212,110,156,196,36,1.3272727272727274,48,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,2,84,73,119,63,90,113,21,1.3333333333333333,49,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,149,128,211,99,140,173,50,1.505050505050505,50,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,3,172,149,248,111,176,201,61,1.5495495495495495,51,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,92,80,130,83,78,133,9,1.108433734939759,52,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,2,126,108,181,85,129,150,41,1.4823529411764707,53,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,98,82,143,93,123,155,5,1.053763440860215,54,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,91,80,130,75,99,128,16,1.2133333333333334,55,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,155,129,223,105,149,180,50,1.4761904761904763,56,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,154,127,221,106,152,183,48,1.4528301886792452,57,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,119,99,171,99,132,173,20,1.202020202020202,58,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,2,172,144,243,118,181,210,54,1.4576271186440677,59,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,125,109,177,92,136,164,33,1.358695652173913,60,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,123,106,177,71,80,120,52,1.732394366197183,61,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,3,134,118,194,49,66,86,85,2.7346938775510203,62,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,151,128,216,87,122,151,64,1.735632183908046,63,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,4,173,149,249,88,118,148,85,1.9659090909090908,64,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,128,115,184,93,121,156,35,1.3763440860215055,65,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,4,105,89,148,78,114,139,27,1.3461538461538463,66,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,4,152,133,222,107,148,184,45,1.4205607476635513,67,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,3,171,143,244,77,94,127,94,2.220779220779221,68,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,2,141,124,207,99,112,161,42,1.4242424242424243,69,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,4,175,147,252,108,149,186,67,1.6203703703703705,70,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,82,75,119,77,98,129,5,1.0649350649350648,71,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,126,109,182,82,125,146,44,1.5365853658536586,72,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,2,150,121,208,94,127,167,56,1.5957446808510638,73,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,2,171,140,240,87,131,156,84,1.9655172413793103,74,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,150,127,212,92,112,152,58,1.6304347826086956,75,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,114,104,166,71,95,122,43,1.6056338028169015,76,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,112,98,160,61,72,102,51,1.8360655737704918,77,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,2,62,54,90,65,88,111,-3,0.9538461538461539,78,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,3,175,147,253,60,86,102,115,2.9166666666666665,79,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,153,125,219,86,128,149,67,1.7790697674418605,80,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,152,125,216,96,147,168,56,1.5833333333333333,81,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,4,3,87,75,127,77,109,133,10,1.12987012987013,82,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,4,123,112,180,57,87,101,66,2.1578947368421053,83,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,4,145,124,207,101,135,185,44,1.4356435643564356,84,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,147,126,209,102,151,179,45,1.4411764705882353,85,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,2,175,151,253,78,115,135,97,2.2435897435897436,86,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,4,128,99,183,92,139,166,36,1.391304347826087,87,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,102,91,148,85,104,143,17,1.2,88,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,135,112,194,79,115,138,56,1.7088607594936709,89,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,148,126,213,96,138,163,52,1.5416666666666667,90,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,73,67,106,69,101,117,4,1.0579710144927537,91,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,7,3,120,99,173,81,127,146,39,1.4814814814814814,92,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,70,60,99,53,71,90,17,1.320754716981132,93,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,8,3,176,151,254,120,173,208,56,1.4666666666666666,94,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,2,134,109,192,71,119,130,63,1.8873239436619718,95,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,9,3,192,159,271,119,193,220,73,1.6134453781512605,96,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,6,3,128,109,184,89,126,155,39,1.4382022471910112,97,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,10,4,179,158,253,73,126,137,106,2.452054794520548,98,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
4,16,5,3,102,88,147,65,100,118,37,1.5692307692307692,99,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_16v.g6
5,32,13,4,352,372,480,348,415,563,4,1.0114942528735633,0,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,19,4,516,541,709,446,636,769,70,1.15695067264574,1,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,10,3,274,284,376,342,398,542,-68,0.8011695906432749,2,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,14,3,374,396,504,391,571,678,-17,0.9565217391304348,3,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,10,2,266,276,359,304,415,506,-38,0.875,4,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,5,1,128,146,182,174,131,254,-46,0.735632183908046,5,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,13,3,352,367,479,405,590,695,-53,0.8691358024691358,6,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,11,3,225,236,314,291,407,501,-66,0.7731958762886598,7,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,8,2,212,227,296,312,431,529,-100,0.6794871794871795,8,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,18,4,447,475,616,411,601,718,36,1.0875912408759123,9,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,14,4,378,397,513,349,458,580,29,1.0830945558739256,10,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,8,2,224,235,305,302,266,454,-78,0.7417218543046358,11,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,4,414,452,578,396,495,646,18,1.0454545454545454,12,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,12,3,322,345,447,400,511,656,-78,0.805,13,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,14,3,366,397,499,276,415,485,90,1.326086956521739,14,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,15,4,396,429,544,318,460,548,78,1.2452830188679245,15,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,3,385,411,535,426,506,689,-41,0.903755868544601,16,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,15,3,370,384,514,408,584,700,-38,0.9068627450980392,17,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,17,3,415,442,569,409,590,715,6,1.0146699266503667,18,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,11,2,296,313,409,414,554,692,-118,0.714975845410628,19,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,4,428,444,587,342,491,590,86,1.2514619883040936,20,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,12,3,286,296,391,331,432,554,-45,0.8640483383685801,21,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,7,2,186,198,258,359,329,543,-173,0.5181058495821727,22,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,11,3,264,272,362,280,396,488,-16,0.9428571428571428,23,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,11,3,223,232,311,262,342,440,-39,0.851145038167939,24,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,15,3,370,385,511,419,605,717,-49,0.883054892601432,25,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,4,422,455,585,378,504,649,44,1.1164021164021165,26,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,18,3,446,468,612,417,602,718,29,1.0695443645083933,27,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,4,390,406,537,331,432,570,59,1.1782477341389728,28,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,14,3,370,397,512,480,655,814,-110,0.7708333333333334,29,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,13,3,346,366,470,369,432,597,-23,0.9376693766937669,30,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,15,4,381,392,522,529,722,885,-148,0.720226843100189,31,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,17,4,446,478,618,453,715,814,-7,0.9845474613686535,32,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,11,3,292,307,406,258,369,448,34,1.1317829457364341,33,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,9,2,240,252,323,308,437,521,-68,0.7792207792207793,34,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,20,4,475,486,649,405,549,692,70,1.1728395061728396,35,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,3,422,452,586,376,578,672,46,1.122340425531915,36,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,10,3,260,288,353,347,396,560,-87,0.7492795389048992,37,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,10,4,264,285,359,295,385,509,-31,0.8949152542372881,38,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,21,4,568,590,772,465,645,791,103,1.221505376344086,39,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,13,3,354,375,487,394,452,624,-40,0.8984771573604061,40,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,17,3,440,486,616,446,568,747,-6,0.9865470852017937,41,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,13,3,306,330,425,286,375,490,20,1.06993006993007,42,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,18,4,402,439,556,326,506,587,76,1.2331288343558282,43,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,8,2,206,228,285,184,259,314,22,1.1195652173913044,44,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,12,3,302,341,418,240,330,414,62,1.2583333333333333,45,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,14,4,376,387,511,312,439,534,64,1.205128205128205,46,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,9,3,244,262,332,308,399,517,-64,0.7922077922077922,47,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,10,2,262,283,362,343,480,596,-81,0.7638483965014577,48,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,19,3,510,531,697,439,671,780,71,1.1617312072892938,49,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,15,3,398,419,550,434,585,756,-36,0.9170506912442397,50,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,10,5,270,282,371,305,355,496,-35,0.8852459016393442,51,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,4,424,457,588,379,472,635,45,1.1187335092348285,52,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,15,5,390,422,535,439,571,728,-49,0.8883826879271071,53,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,10,3,262,276,364,365,466,604,-103,0.7178082191780822,54,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,17,4,458,487,638,492,667,831,-34,0.9308943089430894,55,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,17,3,462,479,627,475,647,799,-13,0.9726315789473684,56,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,18,4,474,514,646,406,647,738,68,1.167487684729064,57,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,11,2,294,316,400,342,506,610,-48,0.8596491228070176,58,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,4,388,413,534,425,595,732,-37,0.9129411764705883,59,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,16,4,374,380,517,418,585,706,-44,0.8947368421052632,60,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,20,5,524,571,726,480,688,836,44,1.0916666666666666,61,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,14,3,376,400,521,370,519,643,6,1.0162162162162163,62,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,19,3,478,509,651,419,612,723,59,1.1408114558472553,63,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
5,32,15,2,371,381,512,447,592,755,-76,0.8299776286353467,64,erdos_renyi_p0_03,100graph_erdos_renyi_p0_03_32v.g6
