n_qubits,n_vertices,n_edges,n_matchings,matching_cx,matching_u3,matching_depth,pauli_cx,pauli_u3,pauli_depth,cx_diff,cx_ratio,graph_index,graph_type,source_file
3,8,6,4,53,58,85,22,33,41,31,2.409090909090909,22,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,3,41,43,66,15,30,30,26,2.7333333333333334,23,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,4,32,32,52,16,32,32,16,2.0,24,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,7,5,55,62,90,25,47,49,30,2.2,25,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,4,52,55,83,17,23,30,35,3.0588235294117645,26,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,3,39,45,63,23,33,42,16,1.6956521739130435,27,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,3,3,28,31,46,22,31,39,6,1.2727272727272727,28,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,8,5,52,58,86,27,42,50,25,1.9259259259259258,29,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,4,43,51,70,20,37,40,23,2.15,30,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,3,33,36,55,10,18,20,23,3.3,31,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,4,49,56,77,27,44,49,22,1.8148148148148149,32,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,3,37,43,60,20,31,37,17,1.85,33,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,4,46,48,73,27,48,52,19,1.7037037037037037,34,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,4,4,35,38,57,27,45,50,8,1.2962962962962963,35,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,5,35,38,55,26,38,47,9,1.3461538461538463,36,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,4,35,39,56,16,25,32,19,2.1875,37,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,8,5,38,46,63,26,43,50,12,1.4615384615384615,38,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,3,27,33,46,21,34,42,6,1.2857142857142858,39,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,3,44,49,71,21,37,41,23,2.0952380952380953,40,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,5,34,43,55,24,36,44,10,1.4166666666666667,41,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,4,45,51,73,27,39,49,18,1.6666666666666667,42,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,5,40,45,65,24,40,47,16,1.6666666666666667,43,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,2,30,33,48,18,32,35,12,1.6666666666666667,44,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,4,21,28,36,17,29,33,4,1.2352941176470589,45,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,4,39,45,65,27,44,50,12,1.4444444444444444,46,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,3,50,60,83,16,30,31,34,3.125,47,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,4,25,34,43,27,38,47,-2,0.9259259259259259,48,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,5,50,53,79,21,36,42,29,2.380952380952381,49,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,4,52,55,83,23,39,43,29,2.260869565217391,50,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,5,39,42,64,25,43,48,14,1.56,51,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,7,5,63,70,101,30,50,57,33,2.1,52,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,3,35,40,57,18,32,35,17,1.9444444444444444,53,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,4,21,24,35,14,24,27,7,1.5,54,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,5,4,43,46,69,29,48,55,14,1.4827586206896552,55,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
3,8,6,5,39,41,63,27,47,51,12,1.4444444444444444,56,erdos_renyi_p0_05,57graph_erdos_renyi_p0_05_8v.g6
4,16,9,4,91,83,135,71,84,118,20,1.2816901408450705,0,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,3,108,92,151,88,119,150,20,1.2272727272727273,1,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,1,1,22,17,31,20,22,33,2,1.1,2,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,118,107,173,109,117,176,9,1.0825688073394495,3,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,3,125,111,181,91,129,156,34,1.3736263736263736,4,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,4,2,88,71,125,47,69,83,41,1.872340425531915,5,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,3,1,64,57,93,86,111,141,-22,0.7441860465116279,6,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,4,94,82,135,77,96,126,17,1.2207792207792207,7,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,11,4,207,172,299,96,156,174,111,2.15625,8,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,3,140,118,201,88,139,161,52,1.5909090909090908,9,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,2,2,45,37,65,50,62,82,-5,0.9,10,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,5,170,142,244,85,123,149,85,2.0,11,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,152,128,212,111,173,198,41,1.3693693693693694,12,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,11,5,239,205,346,121,185,213,118,1.975206611570248,13,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,10,6,182,151,252,104,156,187,78,1.75,14,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,4,3,83,68,120,56,68,94,27,1.4821428571428572,15,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,3,151,126,213,83,82,130,68,1.819277108433735,16,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,3,60,54,88,56,79,100,4,1.0714285714285714,17,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,2,131,111,189,59,97,106,72,2.2203389830508473,18,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,2,87,76,128,83,102,136,4,1.0481927710843373,19,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,144,122,205,91,122,157,53,1.5824175824175823,20,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,3,3,63,54,91,54,55,85,9,1.1666666666666667,21,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,11,6,173,148,248,99,133,169,74,1.7474747474747474,22,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,142,123,207,80,116,143,62,1.775,23,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,4,166,132,238,81,107,137,85,2.049382716049383,24,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,138,120,201,91,135,162,47,1.5164835164835164,25,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,10,4,185,150,263,75,130,141,110,2.466666666666667,26,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,2,107,93,156,66,61,107,41,1.621212121212121,27,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,135,116,194,67,104,125,68,2.014925373134328,28,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,2,148,123,210,83,126,150,65,1.783132530120482,29,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,2,2,45,38,65,49,53,79,-4,0.9183673469387755,30,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,3,105,91,152,91,127,160,14,1.1538461538461537,31,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,5,146,120,204,110,157,192,36,1.3272727272727274,32,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,4,105,88,148,102,122,167,3,1.0294117647058822,33,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,167,141,238,79,120,141,88,2.1139240506329116,34,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,4,126,104,179,79,103,132,47,1.5949367088607596,35,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,5,160,133,228,111,170,201,49,1.4414414414414414,36,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,4,3,86,72,122,68,67,106,18,1.2647058823529411,37,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,5,136,113,194,86,122,150,50,1.5813953488372092,38,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,2,138,123,198,92,112,152,46,1.5,39,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,4,126,112,184,69,107,122,57,1.826086956521739,40,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,11,5,242,211,347,129,186,226,113,1.875968992248062,41,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,2,128,108,185,70,109,125,58,1.8285714285714285,42,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,4,3,86,74,124,67,94,120,19,1.2835820895522387,43,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,3,109,89,153,85,126,151,24,1.2823529411764707,44,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,3,148,130,213,76,99,129,72,1.9473684210526316,45,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,3,123,105,178,58,67,93,65,2.1206896551724137,46,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,5,138,108,192,68,104,123,70,2.0294117647058822,47,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,4,3,83,70,120,78,77,120,5,1.064102564102564,48,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,141,121,204,68,93,114,73,2.073529411764706,49,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,2,98,76,140,55,65,91,43,1.7818181818181817,50,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,4,63,52,91,73,101,123,-10,0.863013698630137,51,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,5,194,166,273,111,153,195,83,1.7477477477477477,52,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,3,97,83,141,88,126,153,9,1.1022727272727273,53,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,4,194,160,273,98,133,171,96,1.9795918367346939,54,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,3,174,150,251,99,151,173,75,1.7575757575757576,55,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,4,132,107,190,66,106,119,66,2.0,56,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,3,106,92,154,83,99,136,23,1.2771084337349397,57,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,3,121,97,174,99,151,174,22,1.2222222222222223,58,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,3,187,161,268,93,114,155,94,2.010752688172043,59,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,178,152,256,80,128,145,98,2.225,60,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,2,96,87,141,112,143,184,-16,0.8571428571428571,61,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,4,188,162,269,105,127,177,83,1.7904761904761906,62,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,5,114,94,160,85,96,138,29,1.3411764705882352,63,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,147,128,211,92,130,159,55,1.5978260869565217,64,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,171,142,242,98,144,174,73,1.7448979591836735,65,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,102,92,149,93,98,148,9,1.096774193548387,66,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,3,2,66,56,96,71,95,117,-5,0.9295774647887324,67,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,3,174,146,248,125,164,211,49,1.392,68,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,137,118,195,92,135,160,45,1.4891304347826086,69,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,3,118,103,173,85,121,150,33,1.388235294117647,70,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,149,125,214,94,139,162,55,1.5851063829787233,71,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,100,86,141,57,66,92,43,1.7543859649122806,72,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,3,154,122,220,118,182,210,36,1.305084745762712,73,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,11,7,199,169,285,100,147,176,99,1.99,74,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,5,176,143,251,117,174,207,59,1.5042735042735043,75,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,4,2,87,72,125,66,94,119,21,1.3181818181818181,76,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,5,151,130,217,92,150,172,59,1.641304347826087,77,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,4,108,86,154,90,117,151,18,1.2,78,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,4,175,143,252,99,160,179,76,1.7676767676767677,79,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,117,97,168,94,113,154,23,1.2446808510638299,80,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,3,116,102,169,97,129,166,19,1.1958762886597938,81,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,2,108,88,153,71,107,130,37,1.5211267605633803,82,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,151,132,216,98,135,166,53,1.5408163265306123,83,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,5,3,107,90,155,95,127,161,12,1.1263157894736842,84,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,118,100,170,102,150,183,16,1.1568627450980393,85,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,3,130,117,185,93,134,165,37,1.3978494623655915,86,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,3,127,103,181,84,132,152,43,1.5119047619047619,87,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,9,4,191,168,277,107,139,181,84,1.7850467289719627,88,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,10,5,180,149,258,95,145,169,85,1.894736842105263,89,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,5,171,146,242,125,159,210,46,1.368,90,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,4,157,128,224,107,142,179,50,1.4672897196261683,91,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,6,146,121,199,93,142,169,53,1.5698924731182795,92,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,3,115,100,166,83,92,133,32,1.3855421686746987,93,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,3,177,149,255,104,134,176,73,1.7019230769230769,94,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,3,143,120,207,64,80,107,79,2.234375,95,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,10,5,212,172,303,130,203,229,82,1.6307692307692307,96,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,6,3,132,109,188,83,123,145,49,1.5903614457831325,97,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,7,2,120,103,173,57,85,104,63,2.1052631578947367,98,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
4,16,8,3,171,139,243,92,126,159,79,1.858695652173913,99,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_16v.g6
5,32,23,6,553,571,751,420,606,736,133,1.3166666666666667,0,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,21,6,556,603,764,451,640,783,105,1.2328159645232817,1,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,27,6,722,768,984,475,740,852,247,1.52,2,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,26,7,644,702,886,449,696,815,195,1.4342984409799555,3,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,25,6,627,666,866,426,648,756,201,1.471830985915493,4,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,30,8,798,836,1098,544,843,976,254,1.4669117647058822,5,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,21,8,548,587,754,454,673,795,94,1.2070484581497798,6,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,22,5,576,626,783,465,655,817,111,1.238709677419355,7,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,21,7,530,557,723,441,579,755,89,1.2018140589569162,8,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,28,7,708,735,972,478,750,852,230,1.4811715481171548,9,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,41,7,1017,1044,1391,513,787,919,504,1.9824561403508771,10,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,22,6,508,531,697,383,593,703,125,1.3263707571801566,11,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,31,7,759,799,1036,468,676,811,291,1.6217948717948718,12,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,22,5,602,623,816,455,714,819,147,1.323076923076923,13,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,28,10,672,707,923,498,726,861,174,1.3493975903614457,14,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,25,8,599,625,818,453,696,802,146,1.3222958057395144,15,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,23,6,618,641,839,492,748,869,126,1.2560975609756098,16,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,24,7,591,626,808,488,765,871,103,1.2110655737704918,17,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,31,8,773,805,1060,473,664,833,300,1.6342494714587739,18,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,21,7,554,594,762,511,778,909,43,1.0841487279843445,19,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,24,7,640,668,875,467,715,841,173,1.3704496788008564,20,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,31,7,693,724,957,461,741,846,232,1.5032537960954446,21,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,18,6,419,443,574,397,581,700,22,1.0554156171284634,22,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,19,6,498,537,682,433,655,766,65,1.1501154734411085,23,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,30,7,776,799,1056,473,705,832,303,1.6405919661733614,24,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,15,5,335,346,455,332,483,582,3,1.0090361445783131,25,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,25,8,678,697,927,504,727,872,174,1.3452380952380953,26,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,31,9,778,836,1065,436,651,770,342,1.7844036697247707,27,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,25,7,668,709,911,427,559,717,241,1.5644028103044496,28,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,23,7,549,579,756,427,619,747,122,1.2857142857142858,29,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,33,9,816,852,1116,538,812,960,278,1.516728624535316,30,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,39,10,962,1021,1308,455,708,810,507,2.1142857142857143,31,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,29,7,764,818,1049,534,812,942,230,1.4307116104868913,32,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,21,6,560,594,768,438,618,759,122,1.278538812785388,33,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,25,7,635,669,873,452,666,790,183,1.404867256637168,34,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,23,4,601,613,822,445,652,769,156,1.350561797752809,35,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,27,9,658,686,904,445,716,803,213,1.4786516853932585,36,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,22,5,561,582,768,428,557,718,133,1.310747663551402,37,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
5,32,16,7,386,406,534,362,493,615,24,1.0662983425414365,38,erdos_renyi_p0_05,100graph_erdos_renyi_p0_05_32v.g6
