graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
disconnected,64,200,9.655,2.3070734578028698,54.395,2.3011849689467674,48.47,3.910956134942864,0.30171875,0.07209604555633968,2.28,0.550559331852115,0.004789186507936496,0.0011443816754974545,0.955,0.20782433633689135,95.5,20.782433633689134,,,2.04,0.19645092217681384,0.0016666666666666666,0.008317614991769707,16.0,0.0,3.235,0.530264938047589,2.4998713924963916,0.37367686606682077,1.435,1.1053888103787513,8.22,2.2509852672478408
