graph_index,n_vertices,n_edges,n_components,isolated_vertices,avg_degree,max_degree,density,is_bipartite,diameter,clique_number,avg_clustering,estimated_group_size,estimated_orbit_count,avg_hamming,min_hamming,max_hamming,hamming_1_count,hamming_gt1_count
76,64,8,56,51,0.25,2,0.003968253968253968,1,-1,2,0.0,16,3,2.875,2,5,0,8
77,64,7,57,52,0.21875,2,0.003472222222222222,1,-1,2,0.0,16,3,2.5714285714285716,2,3,0,7
78,64,10,54,47,0.3125,3,0.00496031746031746,1,-1,2,0.0,16,4,2.2,1,5,2,8
79,64,11,53,46,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.272727272727273,1,3,2,9
80,64,11,53,45,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.0,1,4,4,7
81,64,12,52,46,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.6666666666666665,1,5,2,10
82,64,11,53,47,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.272727272727273,1,5,3,8
83,64,8,56,52,0.25,2,0.003968253968253968,1,-1,2,0.0,16,3,3.375,2,6,0,8
84,64,12,52,46,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.5833333333333335,1,5,1,11
85,64,10,54,48,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,2.9,1,6,1,9
86,64,9,55,49,0.28125,2,0.004464285714285714,1,-1,2,0.0,16,3,2.888888888888889,2,5,0,9
87,64,9,55,50,0.28125,3,0.004464285714285714,1,-1,2,0.0,16,4,2.3333333333333335,1,4,3,6
88,64,7,57,53,0.21875,3,0.003472222222222222,1,-1,2,0.0,16,4,2.5714285714285716,1,6,1,6
89,64,12,52,46,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.6666666666666665,1,6,3,9
90,64,10,54,49,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,1.8,1,3,4,6
91,64,10,54,48,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,3.5,3,6,0,10
92,64,11,53,42,0.34375,1,0.005456349206349206,1,-1,2,0.0,16,2,2.5454545454545454,1,3,2,9
93,64,8,56,52,0.25,3,0.003968253968253968,1,-1,2,0.0,16,4,2.875,1,5,2,6
94,64,12,52,46,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.5833333333333335,2,6,0,12
95,64,12,52,45,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.75,2,5,0,12
96,64,8,56,50,0.25,3,0.003968253968253968,1,-1,2,0.0,16,3,2.25,1,3,1,7
97,64,12,52,42,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.6666666666666665,1,6,1,11
98,64,12,52,45,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,3.1666666666666665,1,6,1,11
99,64,12,52,45,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.8333333333333335,1,6,1,11
100,64,8,56,52,0.25,2,0.003968253968253968,1,-1,2,0.0,16,3,2.625,1,4,1,7
101,64,4,60,58,0.125,2,0.001984126984126984,1,-1,2,0.0,16,3,3.25,2,6,0,4
102,64,11,53,47,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.727272727272727,1,6,1,10
103,64,5,59,56,0.15625,2,0.00248015873015873,1,-1,2,0.0,16,3,2.2,1,3,1,4
104,64,10,54,49,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,2.7,1,6,1,9
105,64,11,53,48,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.6363636363636362,2,4,0,11
106,64,9,55,49,0.28125,2,0.004464285714285714,1,-1,2,0.0,16,3,2.5555555555555554,2,3,0,9
107,64,11,53,47,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.4545454545454546,1,6,2,9
108,64,5,59,56,0.15625,2,0.00248015873015873,1,-1,2,0.0,16,3,2.4,2,3,0,5
109,64,9,55,50,0.28125,3,0.004464285714285714,1,-1,2,0.0,16,4,2.5555555555555554,2,5,0,9
110,64,6,58,54,0.1875,3,0.002976190476190476,1,-1,2,0.0,16,3,2.1666666666666665,1,4,2,4
111,64,6,58,55,0.1875,2,0.002976190476190476,1,-1,2,0.0,16,3,2.5,1,3,1,5
112,64,10,55,49,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,1.8,1,2,2,8
113,64,8,56,52,0.25,2,0.003968253968253968,1,-1,2,0.0,16,3,3.125,1,6,1,7
114,64,6,58,55,0.1875,2,0.002976190476190476,1,-1,2,0.0,16,3,2.0,1,3,2,4
115,64,12,52,45,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.75,2,4,0,12
116,64,12,52,46,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.5833333333333335,1,6,4,8
117,64,12,52,45,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.3333333333333335,1,6,4,8
118,64,10,54,48,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,2.2,2,3,0,10
119,64,12,52,46,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.5,1,6,2,10
120,64,9,55,51,0.28125,2,0.004464285714285714,1,-1,2,0.0,16,3,2.888888888888889,2,6,0,9
121,64,10,54,49,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,2.2,2,3,0,10
122,64,12,53,47,0.375,3,0.005952380952380952,0,-1,3,0.03645833333333333,16,4,2.8333333333333335,1,6,3,9
123,64,11,53,48,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.272727272727273,1,3,2,9
124,64,11,53,48,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.272727272727273,1,3,2,9
125,64,11,53,45,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.1818181818181817,1,3,2,9
126,64,11,53,47,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.0,1,3,2,9
127,64,12,52,43,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.5833333333333335,1,5,1,11
128,64,12,52,44,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.1666666666666665,1,3,2,10
129,64,4,60,58,0.125,2,0.001984126984126984,1,-1,2,0.0,16,3,2.0,1,3,2,2
130,64,12,52,40,0.375,1,0.005952380952380952,1,-1,2,0.0,16,2,2.6666666666666665,1,5,1,11
131,64,8,56,51,0.25,3,0.003968253968253968,1,-1,2,0.0,16,4,2.25,1,5,2,6
132,64,12,52,46,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.3333333333333335,1,4,2,10
133,64,11,53,48,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.272727272727273,1,6,5,6
134,64,5,59,57,0.15625,2,0.00248015873015873,1,-1,2,0.0,16,3,2.2,1,3,1,4
135,64,9,55,49,0.28125,3,0.004464285714285714,1,-1,2,0.0,16,4,2.3333333333333335,1,3,2,7
136,64,10,54,49,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,3.0,1,6,1,9
137,64,12,52,46,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.5833333333333335,1,6,2,10
138,64,11,53,47,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.5454545454545454,1,6,1,10
139,64,10,54,47,0.3125,3,0.00496031746031746,1,-1,2,0.0,16,4,2.3,1,4,2,8
140,64,12,52,46,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.0833333333333335,1,3,3,9
141,64,10,54,48,0.3125,3,0.00496031746031746,1,-1,2,0.0,16,4,2.5,1,4,1,9
142,64,5,59,57,0.15625,2,0.00248015873015873,1,-1,2,0.0,16,3,3.0,2,6,0,5
143,64,6,58,56,0.1875,2,0.002976190476190476,1,-1,2,0.0,16,3,2.1666666666666665,1,3,1,5
144,64,12,52,47,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.25,1,3,2,10
145,64,9,55,49,0.28125,3,0.004464285714285714,1,-1,2,0.0,16,4,2.5555555555555554,1,3,1,8
146,64,12,52,45,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.5833333333333335,1,5,1,11
147,64,11,53,47,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.5454545454545454,1,5,2,9
148,64,12,52,45,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.5,1,4,1,11
149,64,11,54,48,0.34375,2,0.005456349206349206,0,-1,3,0.046875,16,3,2.6363636363636362,2,6,0,11
150,64,10,54,48,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,2.3,1,3,1,9
151,64,8,56,51,0.25,2,0.003968253968253968,1,-1,2,0.0,16,3,3.125,1,5,1,7
152,64,7,57,54,0.21875,2,0.003472222222222222,1,-1,2,0.0,16,3,2.857142857142857,2,3,0,7
153,64,11,53,46,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,3.0,3,3,0,11
154,64,4,60,59,0.125,2,0.001984126984126984,1,-1,2,0.0,16,3,2.75,2,3,0,4
155,64,12,52,44,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.5833333333333335,1,5,2,10
156,64,12,52,45,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.4166666666666665,1,3,1,11
157,64,8,56,52,0.25,3,0.003968253968253968,1,-1,2,0.0,16,4,2.125,1,3,2,6
158,64,12,52,46,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.1666666666666665,1,6,3,9
159,64,9,55,51,0.28125,3,0.004464285714285714,1,-1,2,0.0,16,4,2.6666666666666665,2,6,0,9
160,64,12,52,44,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.5833333333333335,1,6,2,10
161,64,10,54,49,0.3125,3,0.00496031746031746,1,-1,2,0.0,16,4,2.5,2,3,0,10
162,64,11,53,48,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.3636363636363638,1,3,1,10
163,64,7,57,55,0.21875,2,0.003472222222222222,1,-1,2,0.0,16,3,2.142857142857143,1,3,2,5
164,64,12,52,44,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.5833333333333335,1,6,3,9
165,64,9,55,51,0.28125,2,0.004464285714285714,1,-1,2,0.0,16,3,2.0,1,3,3,6
166,64,10,54,50,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,2.2,1,4,2,8
167,64,11,53,47,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.272727272727273,1,4,3,8
168,64,12,52,45,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.4166666666666665,1,6,3,9
169,64,9,55,51,0.28125,2,0.004464285714285714,1,-1,2,0.0,16,3,2.3333333333333335,2,3,0,9
170,64,10,54,50,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,3.0,1,6,2,8
171,64,11,53,47,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.090909090909091,1,6,4,7
172,64,10,54,46,0.3125,3,0.00496031746031746,1,-1,2,0.0,16,3,2.1,1,3,1,9
173,64,9,55,50,0.28125,3,0.004464285714285714,1,-1,2,0.0,16,4,2.6666666666666665,1,6,1,8
174,64,8,56,51,0.25,3,0.003968253968253968,1,-1,2,0.0,16,4,3.0,2,6,0,8
175,64,9,55,50,0.28125,2,0.004464285714285714,1,-1,2,0.0,16,3,2.0,1,4,4,5
176,64,12,52,46,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.25,1,3,2,10
177,64,12,53,45,0.375,2,0.005952380952380952,0,-1,3,0.046875,16,3,2.4166666666666665,2,3,0,12
178,64,4,60,58,0.125,3,0.001984126984126984,1,-1,2,0.0,16,3,1.75,1,2,1,3
179,64,12,52,44,0.375,3,0.005952380952380952,1,-1,2,0.0,16,4,2.1666666666666665,1,5,4,8
180,64,9,55,50,0.28125,3,0.004464285714285714,1,-1,2,0.0,16,4,1.8888888888888888,1,3,3,6
181,64,11,54,46,0.34375,2,0.005456349206349206,0,-1,3,0.046875,16,3,2.5454545454545454,1,4,2,9
182,64,11,53,48,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.272727272727273,1,3,1,10
183,64,8,56,52,0.25,2,0.003968253968253968,1,-1,2,0.0,16,3,2.5,1,5,1,7
184,64,12,53,47,0.375,2,0.005952380952380952,0,-1,2,0.0,16,3,2.9166666666666665,1,6,1,11
185,64,12,52,47,0.375,2,0.005952380952380952,1,-1,2,0.0,16,3,2.0,1,3,1,11
186,64,11,53,46,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.6363636363636362,1,6,2,9
187,64,8,57,52,0.25,2,0.003968253968253968,0,-1,3,0.046875,16,3,2.25,1,3,1,7
188,64,11,53,49,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.090909090909091,1,3,3,8
189,64,11,53,47,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.5454545454545454,1,6,3,8
190,64,10,55,50,0.3125,2,0.00496031746031746,0,-1,3,0.046875,16,3,2.7,1,6,2,8
191,64,12,52,42,0.375,3,0.005952380952380952,1,-1,2,0.0,16,3,2.5,1,5,2,10
192,64,11,53,47,0.34375,2,0.005456349206349206,1,-1,2,0.0,16,3,2.1818181818181817,1,3,2,9
193,64,8,56,52,0.25,3,0.003968253968253968,1,-1,2,0.0,16,4,2.375,2,3,0,8
194,64,11,53,47,0.34375,3,0.005456349206349206,1,-1,2,0.0,16,4,2.8181818181818183,2,6,0,11
195,64,10,54,48,0.3125,3,0.00496031746031746,1,-1,2,0.0,16,4,2.4,1,6,2,8
196,64,11,54,47,0.34375,3,0.005456349206349206,0,-1,3,0.03645833333333333,16,4,2.090909090909091,1,3,3,8
197,64,7,57,54,0.21875,3,0.003472222222222222,1,-1,2,0.0,16,4,3.2857142857142856,1,6,1,6
198,64,10,54,50,0.3125,2,0.00496031746031746,1,-1,2,0.0,16,3,2.4,1,4,2,8
199,64,7,58,55,0.21875,3,0.003472222222222222,0,-1,3,0.026041666666666664,16,4,2.7142857142857144,1,5,1,6
