n_qubits,n_vertices,n_edges,n_matchings,matching_cx,matching_u3,matching_depth,pauli_cx,pauli_u3,pauli_depth,cx_diff,cx_ratio,graph_index,graph_type,source_file
3,8,14,6,61,70,100,29,47,54,32,2.103448275862069,66,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,8,4,55,59,88,24,37,45,31,2.2916666666666665,67,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,10,5,72,82,117,30,51,56,42,2.4,68,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,9,5,50,55,80,20,38,40,30,2.5,69,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,8,4,52,61,85,25,42,48,27,2.08,70,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,5,3,42,45,66,19,30,35,23,2.210526315789474,71,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,7,4,26,30,43,20,34,40,6,1.3,72,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,6,3,40,42,66,18,32,35,22,2.2222222222222223,73,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,6,4,52,59,85,24,42,46,28,2.1666666666666665,74,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,6,4,53,61,85,30,53,58,23,1.7666666666666666,75,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,4,3,34,36,55,26,44,50,8,1.3076923076923077,76,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,5,4,42,43,66,24,39,47,18,1.75,77,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,7,4,65,68,103,15,27,30,50,4.333333333333333,78,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,11,6,58,73,97,30,55,58,28,1.9333333333333333,79,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,7,4,43,47,70,24,46,48,19,1.7916666666666667,80,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,6,4,39,42,65,25,35,44,14,1.56,81,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,5,4,42,43,65,24,40,45,18,1.75,82,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,8,5,51,62,86,22,41,44,29,2.3181818181818183,83,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,4,4,35,40,57,26,42,48,9,1.3461538461538463,84,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,5,3,26,29,42,18,27,36,8,1.4444444444444444,85,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,3,3,25,30,41,18,31,34,7,1.3888888888888888,86,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,6,4,50,57,81,24,41,45,26,2.0833333333333335,87,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,9,4,79,90,127,18,33,36,61,4.388888888888889,88,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,9,5,62,67,97,23,42,45,39,2.6956521739130435,89,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,7,5,59,62,92,29,50,54,30,2.0344827586206895,90,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,9,5,61,74,102,29,48,55,32,2.103448275862069,91,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,7,5,62,68,99,30,51,57,32,2.066666666666667,92,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,6,4,55,62,89,23,40,44,32,2.391304347826087,93,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,7,4,44,49,70,30,50,56,14,1.4666666666666666,94,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,2,2,14,17,23,14,15,24,0,1.0,95,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,6,4,39,41,63,26,36,46,13,1.5,96,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,10,5,58,65,95,29,47,53,29,2.0,97,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,7,3,45,53,74,24,42,47,21,1.875,98,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
3,8,11,6,63,66,101,24,45,47,39,2.625,99,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_8v.g6
4,16,22,9,368,309,520,132,214,244,236,2.787878787878788,0,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,34,10,562,465,811,125,192,226,437,4.496,1,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,23,10,424,359,604,143,241,266,281,2.965034965034965,2,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,23,8,393,339,568,134,220,249,259,2.9328358208955225,3,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,7,382,328,548,118,174,207,264,3.23728813559322,4,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,15,6,291,237,417,111,153,191,180,2.6216216216216215,5,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,9,348,298,504,122,194,220,226,2.8524590163934427,6,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,16,7,340,277,487,123,197,223,217,2.7642276422764227,7,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,17,7,351,302,504,110,170,197,241,3.190909090909091,8,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,8,452,369,642,107,162,190,345,4.224299065420561,9,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,8,374,313,540,130,217,238,244,2.876923076923077,10,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,30,11,503,426,723,132,218,245,371,3.8106060606060606,11,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,9,459,392,657,141,235,260,318,3.25531914893617,12,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,8,444,372,633,121,195,220,323,3.669421487603306,13,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,18,7,362,297,517,120,192,219,242,3.0166666666666666,14,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,8,428,356,612,115,176,205,313,3.7217391304347824,15,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,29,9,405,349,578,140,218,257,265,2.892857142857143,16,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,32,9,490,407,703,121,194,219,369,4.049586776859504,17,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,8,353,291,505,136,227,250,217,2.5955882352941178,18,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,9,484,394,687,133,230,249,351,3.6390977443609023,19,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,26,9,416,347,590,109,160,192,307,3.81651376146789,20,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,8,442,374,627,136,228,251,306,3.25,21,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,7,384,332,555,121,185,219,263,3.1735537190082646,22,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,15,7,326,270,465,113,155,195,213,2.8849557522123894,23,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,9,480,399,683,117,181,209,363,4.102564102564102,24,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,29,10,556,468,792,123,213,233,433,4.520325203252033,25,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,19,7,298,254,417,131,204,233,167,2.2748091603053435,26,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,30,10,441,378,635,133,222,244,308,3.3157894736842106,27,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,20,8,396,345,567,130,228,244,266,3.046153846153846,28,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,26,8,385,332,556,133,212,244,252,2.8947368421052633,29,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,26,9,487,403,694,138,235,258,349,3.528985507246377,30,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,8,416,353,592,132,219,243,284,3.1515151515151514,31,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,23,8,353,311,512,122,207,225,231,2.8934426229508197,32,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,17,5,290,252,417,123,192,219,167,2.3577235772357725,33,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,8,413,349,598,125,203,229,288,3.304,34,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,20,7,356,300,501,132,206,235,224,2.696969696969697,35,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,22,8,371,312,527,141,223,252,230,2.631205673758865,36,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,23,9,431,359,611,131,204,238,300,3.2900763358778624,37,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,10,480,404,688,110,195,207,370,4.363636363636363,38,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,9,502,430,718,120,191,222,382,4.183333333333334,39,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,7,474,403,686,123,199,225,351,3.8536585365853657,40,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,19,7,328,280,470,128,216,240,200,2.5625,41,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,16,5,306,263,443,104,149,181,202,2.9423076923076925,42,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,28,10,496,417,712,140,227,258,356,3.5428571428571427,43,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,19,7,303,266,429,120,197,219,183,2.525,44,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,9,415,343,593,142,221,256,273,2.9225352112676055,45,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,31,9,574,482,822,142,220,252,432,4.042253521126761,46,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,26,9,468,381,665,132,209,239,336,3.5454545454545454,47,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,22,7,375,311,531,132,220,242,243,2.840909090909091,48,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,22,8,409,343,583,96,162,180,313,4.260416666666667,49,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,8,374,309,534,119,188,216,255,3.142857142857143,50,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,22,7,343,291,494,117,182,211,226,2.9316239316239314,51,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,8,434,370,618,114,188,209,320,3.807017543859649,52,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,23,7,361,309,516,127,221,240,234,2.84251968503937,53,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,19,6,344,294,496,108,170,195,236,3.185185185185185,54,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,8,403,340,578,122,194,218,281,3.30327868852459,55,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,8,419,351,598,120,209,226,299,3.4916666666666667,56,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,9,469,393,666,138,236,257,331,3.398550724637681,57,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,9,438,368,627,127,219,240,311,3.4488188976377954,58,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,8,498,419,714,129,215,237,369,3.86046511627907,59,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,8,437,369,613,130,183,229,307,3.3615384615384616,60,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,8,381,324,552,114,184,206,267,3.3421052631578947,61,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,7,310,264,442,126,194,226,184,2.4603174603174605,62,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,20,7,359,300,512,98,153,180,261,3.663265306122449,63,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,9,415,349,599,130,224,244,285,3.1923076923076925,64,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,7,345,288,494,135,223,246,210,2.5555555555555554,65,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,7,380,335,544,122,195,223,258,3.1147540983606556,66,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,23,7,435,361,622,119,179,210,316,3.6554621848739495,67,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,21,6,313,270,454,112,180,202,201,2.794642857142857,68,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,28,7,394,340,567,130,226,244,264,3.0307692307692307,69,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,8,411,341,588,117,173,209,294,3.5128205128205128,70,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,9,466,396,665,138,214,247,328,3.3768115942028984,71,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,26,9,491,401,702,134,214,245,357,3.6641791044776117,72,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,34,10,524,447,761,141,232,258,383,3.7163120567375887,73,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,18,8,280,239,399,109,168,194,171,2.5688073394495414,74,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,9,368,308,526,125,196,228,243,2.944,75,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,8,400,333,566,147,252,272,253,2.7210884353741496,76,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,26,9,496,403,704,127,214,237,369,3.905511811023622,77,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,19,7,343,290,488,131,205,236,212,2.618320610687023,78,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,15,5,286,242,407,98,146,175,188,2.9183673469387754,79,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,22,8,448,373,641,127,203,231,321,3.52755905511811,80,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,29,9,480,404,686,122,209,226,358,3.9344262295081966,81,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,28,9,462,388,663,129,195,230,333,3.5813953488372094,82,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,9,465,389,661,128,205,233,337,3.6328125,83,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,20,7,393,319,561,125,212,232,268,3.144,84,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,30,9,464,391,664,130,224,241,334,3.5692307692307694,85,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,8,525,429,753,122,187,215,403,4.30327868852459,86,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,24,7,334,288,473,106,138,187,228,3.150943396226415,87,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,26,9,525,434,739,144,239,267,381,3.6458333333333335,88,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,17,5,294,258,424,137,179,231,157,2.145985401459854,89,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,9,502,420,714,122,186,217,380,4.114754098360656,90,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,7,441,381,638,129,219,239,312,3.4186046511627906,91,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,23,7,405,346,585,146,236,268,259,2.7739726027397262,92,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,25,9,468,394,669,134,220,245,334,3.4925373134328357,93,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
4,16,27,9,449,373,635,130,215,240,319,3.453846153846154,94,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_16v.g6
