graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
disconnected,8,74,5.256756756756757,0.9372184261837676,3.310810810810811,0.9640905385164132,1.6216216216216217,1.2463942811901998,1.3141891891891893,0.2343046065459419,2.5675675675675675,0.5509911637180513,0.18774131274131262,0.033472086649420286,0.6486486486486487,0.48065116882624903,64.86486486486487,48.065116882624906,,,2.310810810810811,0.4659847629843493,0.09572072072072073,0.14963326072586658,2.189189189189189,1.627466942413467,3.1621621621621623,0.7942779442961144,1.8072072072072067,0.40864964061571213,2.22972972972973,1.3603715980780624,3.027027027027027,1.3545759380198195
