graph_index,n_vertices,n_edges,n_components,isolated_vertices,avg_degree,max_degree,density,is_bipartite,diameter,clique_number,avg_clustering,estimated_group_size,estimated_orbit_count,avg_hamming,min_hamming,max_hamming,hamming_1_count,hamming_gt1_count
0,8,3,5,3,0.75,2,0.10714285714285714,1,-1,2,0.0,2,3,1.3333333333333333,1,2,2,1
1,8,5,3,2,1.25,2,0.17857142857142858,1,-1,2,0.0,2,3,2.2,1,3,2,3
2,8,6,3,1,1.5,3,0.21428571428571427,0,-1,3,0.2916666666666667,2,4,1.5,1,2,3,3
3,8,4,4,3,1.0,3,0.14285714285714285,1,-1,2,0.0,2,4,2.0,1,3,1,3
4,8,4,4,1,1.0,2,0.14285714285714285,1,-1,2,0.0,2,3,2.0,1,3,2,2
5,8,3,5,4,0.75,2,0.10714285714285714,1,-1,2,0.0,2,3,1.6666666666666667,1,2,1,2
6,8,5,3,1,1.25,2,0.17857142857142858,1,-1,2,0.0,2,3,2.0,1,3,2,3
7,8,4,4,0,1.0,1,0.14285714285714285,1,-1,2,0.0,16,1,3.0,3,3,0,4
8,8,5,4,1,1.25,2,0.17857142857142858,0,-1,3,0.375,2,3,1.6,1,3,3,2
9,8,6,3,2,1.5,3,0.21428571428571427,0,-1,2,0.0,2,4,1.8333333333333333,1,3,3,3
10,8,4,4,2,1.0,2,0.14285714285714285,1,-1,2,0.0,2,3,2.75,2,3,0,4
11,8,6,2,1,1.5,2,0.21428571428571427,1,-1,2,0.0,2,3,1.8333333333333333,1,3,2,4
12,8,3,5,2,0.75,1,0.10714285714285714,1,-1,2,0.0,2,2,1.0,1,1,3,0
13,8,4,4,3,1.0,2,0.14285714285714285,1,-1,2,0.0,2,3,1.25,1,2,3,1
14,8,5,3,1,1.25,2,0.17857142857142858,1,-1,2,0.0,2,3,1.4,1,2,3,2
15,8,6,2,1,1.5,3,0.21428571428571427,1,-1,2,0.0,2,4,1.5,1,2,3,3
16,8,6,2,1,1.5,3,0.21428571428571427,1,-1,2,0.0,2,4,1.8333333333333333,1,3,2,4
17,8,3,6,5,0.75,2,0.10714285714285714,0,-1,3,0.375,2,2,2.0,1,3,1,2
18,8,6,3,1,1.5,2,0.21428571428571427,0,-1,2,0.0,2,3,1.1666666666666667,1,2,5,1
19,8,6,3,1,1.5,3,0.21428571428571427,1,-1,2,0.0,2,4,1.3333333333333333,1,2,4,2
20,8,6,3,2,1.5,3,0.21428571428571427,0,-1,3,0.20833333333333331,2,4,2.0,1,3,2,4
21,8,6,3,2,1.5,3,0.21428571428571427,0,-1,3,0.29166666666666663,2,4,2.1666666666666665,2,3,0,6
22,8,5,4,2,1.25,2,0.17857142857142858,0,-1,3,0.375,2,3,1.8,1,3,2,3
23,8,4,5,4,1.0,2,0.14285714285714285,1,-1,2,0.0,2,2,2.0,1,3,1,3
24,8,6,2,0,1.5,2,0.21428571428571427,1,-1,2,0.0,2,2,1.6666666666666667,1,2,2,4
25,8,4,5,4,1.0,3,0.14285714285714285,0,-1,3,0.2916666666666667,2,4,1.75,1,3,2,2
26,8,5,3,2,1.25,3,0.17857142857142858,1,-1,2,0.0,2,4,1.8,1,3,3,2
27,8,6,3,2,1.5,3,0.21428571428571427,1,-1,2,0.0,2,4,1.8333333333333333,1,3,2,4
28,8,4,4,2,1.0,2,0.14285714285714285,1,-1,2,0.0,2,3,2.0,1,3,2,2
29,8,4,4,2,1.0,3,0.14285714285714285,1,-1,2,0.0,2,3,2.0,1,3,1,3
30,8,6,3,0,1.5,2,0.21428571428571427,1,-1,2,0.0,2,2,2.6666666666666665,2,3,0,6
31,8,5,3,2,1.25,3,0.17857142857142858,1,-1,2,0.0,2,3,1.8,1,3,2,3
32,8,6,2,1,1.5,3,0.21428571428571427,1,-1,2,0.0,2,4,2.1666666666666665,1,3,2,4
33,8,4,5,3,1.0,2,0.14285714285714285,0,-1,3,0.375,2,3,2.25,2,3,0,4
34,8,6,2,0,1.5,3,0.21428571428571427,1,-1,2,0.0,2,3,2.3333333333333335,1,3,1,5
35,8,5,4,3,1.25,2,0.17857142857142858,0,-1,2,0.0,2,2,2.4,2,3,0,5
36,8,5,3,0,1.25,2,0.17857142857142858,1,-1,2,0.0,2,2,2.2,1,3,1,4
37,8,6,2,0,1.5,2,0.21428571428571427,1,-1,2,0.0,2,2,2.5,2,3,0,6
38,8,6,2,0,1.5,2,0.21428571428571427,1,-1,2,0.0,2,2,1.3333333333333333,1,2,4,2
39,8,5,3,1,1.25,3,0.17857142857142858,1,-1,2,0.0,2,4,1.6,1,3,3,2
40,8,6,3,1,1.5,2,0.21428571428571427,0,-1,3,0.375,2,3,2.1666666666666665,1,3,1,5
41,8,5,4,3,1.25,3,0.17857142857142858,1,-1,2,0.0,2,4,1.8,1,3,2,3
42,8,5,4,3,1.25,3,0.17857142857142858,0,-1,3,0.20833333333333331,2,4,1.8,1,3,2,3
43,8,6,2,0,1.5,3,0.21428571428571427,1,-1,2,0.0,2,2,2.0,1,3,3,3
44,8,3,5,4,0.75,3,0.10714285714285714,1,-1,2,0.0,2,3,1.3333333333333333,1,2,2,1
45,8,6,3,2,1.5,2,0.21428571428571427,1,-1,2,0.0,2,2,2.0,1,3,2,4
46,8,6,3,2,1.5,3,0.21428571428571427,0,-1,3,0.125,2,3,1.5,1,3,4,2
47,8,5,3,2,1.25,3,0.17857142857142858,1,-1,2,0.0,2,4,1.8,1,2,1,4
48,8,6,3,2,1.5,3,0.21428571428571427,1,-1,2,0.0,2,4,1.5,1,3,4,2
49,8,6,3,1,1.5,2,0.21428571428571427,1,-1,2,0.0,2,3,2.0,1,3,2,4
50,8,6,3,0,1.5,3,0.21428571428571427,0,-1,3,0.29166666666666663,2,3,1.6666666666666667,1,2,2,4
51,8,6,2,1,1.5,3,0.21428571428571427,1,-1,2,0.0,2,4,2.0,1,3,1,5
52,8,6,3,1,1.5,3,0.21428571428571427,0,-1,3,0.20833333333333331,2,4,1.8333333333333333,1,3,2,4
53,8,6,2,0,1.5,3,0.21428571428571427,1,-1,2,0.0,2,3,1.5,1,3,4,2
54,8,5,3,0,1.25,2,0.17857142857142858,1,-1,2,0.0,2,2,2.2,2,3,0,5
