graph_index,n_qubits,n_vertices,n_edges,density,time,trotter_steps,matching_diff,pauli_diff
0,4,16,15,0.125,0.1,1,0.00937647655146278,0.009376476551462872
0,4,16,15,0.125,0.1,3,0.003122471904209126,0.00312247190420946
0,4,16,15,0.125,0.1,5,0.0018733383968804515,0.0018733383968810979
0,4,16,15,0.125,0.1,7,0.00133807037420852,0.0013380703742093107
0,4,16,15,0.125,0.1,9,0.0010407122866630165,0.0010407122866642777
0,4,16,15,0.125,0.1,11,0.0008514880956841592,0.0008514880956841264
0,4,16,15,0.125,0.1,13,0.000720488089872897,0.0007204880898756171
0,4,16,15,0.125,0.1,15,0.0006244220122218322,0.0006244220122232026
0,4,16,15,0.125,0.1,17,0.0005509600099212,0.0005509600099226016
0,4,16,15,0.125,0.1,19,0.0004929638498220664,0.0004929638498240185
0,4,16,15,0.125,0.5,1,0.22251573556431054,0.22251573556431045
0,4,16,15,0.125,0.5,3,0.07247847301212106,0.07247847301212113
0,4,16,15,0.125,0.5,5,0.043408792725475084,0.04340879272547561
0,4,16,15,0.125,0.5,7,0.03099092664296982,0.03099092664297118
0,4,16,15,0.125,0.5,9,0.024099144825613664,0.02409914482561406
0,4,16,15,0.125,0.5,11,0.019715449825251394,0.019715449825252113
0,4,16,15,0.125,0.5,13,0.016681314875859957,0.016681314875860345
0,4,16,15,0.125,0.5,15,0.014456601952679605,0.014456601952680974
0,4,16,15,0.125,0.5,17,0.01275550825552322,0.012755508255524965
0,4,16,15,0.125,0.5,19,0.011412624310841274,0.011412624310842768
0,4,16,15,0.125,1.0,1,0.7587270495516979,0.7587270495516977
0,4,16,15,0.125,1.0,3,0.23481635085020341,0.2348163508502039
0,4,16,15,0.125,1.0,5,0.14010738517192503,0.14010738517192528
0,4,16,15,0.125,1.0,7,0.09992385511735093,0.09992385511735234
0,4,16,15,0.125,1.0,9,0.07766969804657525,0.07766969804657525
0,4,16,15,0.125,1.0,11,0.06352769932249824,0.06352769932249994
0,4,16,15,0.125,1.0,13,0.05374435367838824,0.05374435367839018
0,4,16,15,0.125,1.0,15,0.046573077763718385,0.04657307776372097
0,4,16,15,0.125,1.0,17,0.041090727305364935,0.041090727305365886
0,4,16,15,0.125,1.0,19,0.036763400136587736,0.03676340013658841
1,4,16,16,0.13333333333333333,0.1,1,0.01136788791418585,0.011500517633575385
1,4,16,16,0.13333333333333333,0.1,3,0.003785788998246506,0.003829273140169509
1,4,16,16,0.13333333333333333,0.1,5,0.0022712618850442754,0.0022972209342977325
1,4,16,16,0.13333333333333333,0.1,7,0.0016222804921432075,0.001640779189869233
