graph_index,n_vertices,n_edges,n_components,isolated_vertices,avg_degree,max_degree,density,is_bipartite,diameter,clique_number,avg_clustering,estimated_group_size,estimated_orbit_count,avg_hamming,min_hamming,max_hamming,hamming_1_count,hamming_gt1_count
18,64,64,1,0,2.0,3,0.031746031746031744,0,32,2,0.0,16,3,1.953125,1,6,32,32
19,64,64,1,0,2.0,3,0.031746031746031744,0,34,2,0.0,16,3,1.921875,1,6,32,32
20,64,64,1,0,2.0,3,0.031746031746031744,1,33,2,0.0,16,3,1.953125,1,6,32,32
21,64,64,1,0,2.0,3,0.031746031746031744,0,34,2,0.0,16,3,1.9375,1,6,32,32
22,64,64,1,0,2.0,3,0.031746031746031744,1,33,2,0.0,16,3,1.9375,1,6,32,32
23,64,64,1,0,2.0,3,0.031746031746031744,0,58,2,0.0,16,3,1.90625,1,6,32,32
24,64,64,1,0,2.0,3,0.031746031746031744,1,59,2,0.0,16,3,1.921875,1,6,32,32
25,64,65,1,0,2.03125,3,0.032242063492063495,1,36,2,0.0,16,3,1.9538461538461538,1,6,32,33
26,64,65,1,0,2.03125,3,0.032242063492063495,1,39,2,0.0,16,3,1.9230769230769231,1,6,32,33
27,64,65,1,0,2.03125,3,0.032242063492063495,0,48,2,0.0,16,3,1.9230769230769231,1,6,33,32
28,64,65,1,0,2.03125,3,0.032242063492063495,0,29,2,0.0,16,3,1.9692307692307693,1,6,32,33
29,64,65,1,0,2.03125,3,0.032242063492063495,0,52,2,0.0,16,3,1.9384615384615385,1,6,32,33
30,64,65,1,0,2.03125,3,0.032242063492063495,0,36,2,0.0,16,3,1.9538461538461538,1,6,32,33
31,64,65,1,0,2.03125,3,0.032242063492063495,1,30,2,0.0,16,3,1.9384615384615385,1,6,32,33
32,64,65,1,0,2.03125,3,0.032242063492063495,1,55,2,0.0,16,3,1.9538461538461538,1,6,32,33
33,64,65,1,0,2.03125,4,0.032242063492063495,0,53,2,0.0,16,4,1.9230769230769231,1,6,32,33
34,64,65,1,0,2.03125,3,0.032242063492063495,0,36,2,0.0,16,3,1.9384615384615385,1,6,32,33
35,64,65,1,0,2.03125,3,0.032242063492063495,0,30,2,0.0,16,3,1.9076923076923078,1,6,32,33
36,64,65,1,0,2.03125,3,0.032242063492063495,1,25,2,0.0,16,3,1.9692307692307693,1,6,32,33
37,64,65,1,0,2.03125,3,0.032242063492063495,0,29,2,0.0,16,3,1.9230769230769231,1,6,32,33
38,64,65,1,0,2.03125,3,0.032242063492063495,0,34,2,0.0,16,3,1.9538461538461538,1,6,32,33
39,64,65,1,0,2.03125,3,0.032242063492063495,0,29,2,0.0,16,3,1.9692307692307693,1,6,32,33
40,64,65,1,0,2.03125,3,0.032242063492063495,0,33,2,0.0,16,3,1.9230769230769231,1,6,32,33
41,64,65,1,0,2.03125,3,0.032242063492063495,0,57,3,0.026041666666666664,16,3,1.8923076923076922,1,6,33,32
42,64,65,1,0,2.03125,3,0.032242063492063495,1,53,2,0.0,16,3,1.9538461538461538,1,6,32,33
43,64,65,1,0,2.03125,3,0.032242063492063495,0,45,2,0.0,16,3,1.9384615384615385,1,6,33,32
44,64,65,1,0,2.03125,4,0.032242063492063495,0,34,2,0.0,16,4,1.9230769230769231,1,6,32,33
45,64,65,1,0,2.03125,3,0.032242063492063495,0,35,2,0.0,16,3,1.9076923076923078,1,6,32,33
46,64,65,1,0,2.03125,3,0.032242063492063495,0,26,2,0.0,16,3,1.9384615384615385,1,6,32,33
47,64,65,1,0,2.03125,3,0.032242063492063495,1,38,2,0.0,16,3,1.9384615384615385,1,6,32,33
48,64,65,1,0,2.03125,3,0.032242063492063495,0,42,2,0.0,16,3,1.9076923076923078,1,6,32,33
49,64,65,1,0,2.03125,3,0.032242063492063495,0,40,2,0.0,16,3,1.9076923076923078,1,6,33,32
50,64,65,1,0,2.03125,3,0.032242063492063495,1,47,2,0.0,16,3,1.9846153846153847,1,6,32,33
51,64,65,1,0,2.03125,3,0.032242063492063495,0,34,3,0.026041666666666664,16,3,1.9076923076923078,1,6,33,32
52,64,65,1,0,2.03125,3,0.032242063492063495,0,46,2,0.0,16,3,1.9384615384615385,1,6,32,33
53,64,65,1,0,2.03125,4,0.032242063492063495,0,29,2,0.0,16,4,2.0,1,6,32,33
54,64,65,1,0,2.03125,3,0.032242063492063495,1,34,2,0.0,16,3,1.9692307692307693,1,6,32,33
55,64,65,1,0,2.03125,3,0.032242063492063495,0,32,2,0.0,16,3,1.9692307692307693,1,6,32,33
56,64,65,1,0,2.03125,3,0.032242063492063495,1,33,2,0.0,16,3,1.9230769230769231,1,6,32,33
57,64,65,1,0,2.03125,3,0.032242063492063495,1,32,2,0.0,16,3,1.9538461538461538,1,6,32,33
58,64,65,1,0,2.03125,3,0.032242063492063495,1,40,2,0.0,16,3,1.9538461538461538,1,6,32,33
59,64,65,1,0,2.03125,4,0.032242063492063495,0,41,2,0.0,16,4,1.9230769230769231,1,6,33,32
60,64,65,1,0,2.03125,3,0.032242063492063495,0,38,2,0.0,16,3,1.9384615384615385,1,6,32,33
61,64,65,1,0,2.03125,4,0.032242063492063495,0,40,2,0.0,16,4,1.9230769230769231,1,6,32,33
62,64,65,1,0,2.03125,3,0.032242063492063495,0,41,2,0.0,16,3,1.9846153846153847,1,6,32,33
63,64,65,1,0,2.03125,3,0.032242063492063495,0,24,2,0.0,16,3,1.9692307692307693,1,6,32,33
64,64,65,1,0,2.03125,3,0.032242063492063495,1,48,2,0.0,16,3,1.9846153846153847,1,6,32,33
65,64,65,1,0,2.03125,3,0.032242063492063495,0,30,2,0.0,16,3,1.9846153846153847,1,6,32,33
66,64,65,1,0,2.03125,4,0.032242063492063495,0,37,2,0.0,16,4,1.9230769230769231,1,6,32,33
67,64,65,1,0,2.03125,3,0.032242063492063495,0,34,2,0.0,16,3,1.9230769230769231,1,6,32,33
68,64,65,1,0,2.03125,3,0.032242063492063495,0,26,2,0.0,16,3,1.9538461538461538,1,6,32,33
69,64,65,1,0,2.03125,3,0.032242063492063495,1,44,2,0.0,16,3,1.9538461538461538,1,6,32,33
70,64,65,1,0,2.03125,3,0.032242063492063495,0,25,2,0.0,16,3,1.9538461538461538,1,6,32,33
71,64,65,1,0,2.03125,3,0.032242063492063495,0,25,2,0.0,16,3,1.9538461538461538,1,6,32,33
72,64,65,1,0,2.03125,3,0.032242063492063495,1,34,2,0.0,16,3,1.9538461538461538,1,6,32,33
73,64,65,1,0,2.03125,3,0.032242063492063495,0,40,2,0.0,16,3,1.9538461538461538,1,6,32,33
74,64,65,1,0,2.03125,3,0.032242063492063495,0,32,2,0.0,16,3,2.0153846153846153,1,6,32,33
75,64,65,1,0,2.03125,3,0.032242063492063495,0,26,2,0.0,16,3,1.9384615384615385,1,6,32,33
76,64,65,1,0,2.03125,4,0.032242063492063495,0,55,2,0.0,16,4,1.9076923076923078,1,6,32,33
77,64,65,1,0,2.03125,3,0.032242063492063495,0,49,3,0.015625,16,3,1.9384615384615385,1,6,32,33
78,64,65,1,0,2.03125,3,0.032242063492063495,0,29,2,0.0,16,3,2.0,1,6,32,33
79,64,65,1,0,2.03125,3,0.032242063492063495,0,50,2,0.0,16,3,1.9384615384615385,1,6,32,33
80,64,65,1,0,2.03125,3,0.032242063492063495,1,30,2,0.0,16,3,1.9538461538461538,1,6,32,33
81,64,65,1,0,2.03125,3,0.032242063492063495,0,44,2,0.0,16,3,1.9230769230769231,1,6,32,33
82,64,65,1,0,2.03125,3,0.032242063492063495,0,43,3,0.026041666666666664,16,3,1.9230769230769231,1,6,33,32
83,64,65,1,0,2.03125,3,0.032242063492063495,0,31,2,0.0,16,3,1.9846153846153847,1,6,32,33
84,64,65,1,0,2.03125,3,0.032242063492063495,0,30,2,0.0,16,3,1.9384615384615385,1,6,32,33
85,64,65,1,0,2.03125,3,0.032242063492063495,0,52,2,0.0,16,3,1.9076923076923078,1,6,33,32
86,64,65,1,0,2.03125,3,0.032242063492063495,1,45,2,0.0,16,3,1.9230769230769231,1,6,32,33
87,64,65,1,0,2.03125,3,0.032242063492063495,0,36,2,0.0,16,3,1.8923076923076922,1,6,33,32
88,64,65,1,0,2.03125,3,0.032242063492063495,0,39,2,0.0,16,3,1.9846153846153847,1,6,32,33
89,64,65,1,0,2.03125,3,0.032242063492063495,1,43,2,0.0,16,3,1.9384615384615385,1,6,32,33
90,64,65,1,0,2.03125,3,0.032242063492063495,1,45,2,0.0,16,3,1.9692307692307693,1,6,32,33
91,64,65,1,0,2.03125,3,0.032242063492063495,1,37,2,0.0,16,3,1.9692307692307693,1,6,32,33
92,64,65,1,0,2.03125,3,0.032242063492063495,0,28,2,0.0,16,3,1.9846153846153847,1,6,32,33
93,64,65,1,0,2.03125,3,0.032242063492063495,0,26,2,0.0,16,3,1.9230769230769231,1,6,32,33
94,64,65,1,0,2.03125,3,0.032242063492063495,0,35,2,0.0,16,3,1.9230769230769231,1,6,32,33
95,64,65,1,0,2.03125,4,0.032242063492063495,1,40,2,0.0,16,4,1.9384615384615385,1,6,32,33
96,64,65,1,0,2.03125,4,0.032242063492063495,0,38,2,0.0,16,4,1.9230769230769231,1,6,32,33
97,64,65,1,0,2.03125,4,0.032242063492063495,0,48,2,0.0,16,4,1.8923076923076922,1,6,33,32
98,64,65,1,0,2.03125,3,0.032242063492063495,0,27,2,0.0,16,3,1.9384615384615385,1,6,32,33
99,64,65,1,0,2.03125,3,0.032242063492063495,0,41,2,0.0,16,3,1.9230769230769231,1,6,33,32
100,64,65,1,0,2.03125,3,0.032242063492063495,0,48,3,0.026041666666666664,16,3,1.9076923076923078,1,6,32,33
101,64,65,1,0,2.03125,3,0.032242063492063495,1,56,2,0.0,16,3,1.9846153846153847,1,6,32,33
102,64,65,1,0,2.03125,3,0.032242063492063495,0,45,2,0.0,16,3,1.8923076923076922,1,6,33,32
103,64,65,1,0,2.03125,3,0.032242063492063495,0,26,2,0.0,16,3,1.9230769230769231,1,6,32,33
104,64,65,1,0,2.03125,3,0.032242063492063495,0,48,2,0.0,16,3,1.8923076923076922,1,6,33,32
105,64,65,1,0,2.03125,3,0.032242063492063495,1,37,2,0.0,16,3,1.9846153846153847,1,6,32,33
106,64,65,1,0,2.03125,3,0.032242063492063495,1,35,2,0.0,16,3,1.9384615384615385,1,6,32,33
107,64,65,1,0,2.03125,3,0.032242063492063495,0,33,2,0.0,16,3,1.9538461538461538,1,6,32,33
108,64,65,1,0,2.03125,3,0.032242063492063495,0,35,2,0.0,16,3,1.9384615384615385,1,6,32,33
109,64,65,1,0,2.03125,3,0.032242063492063495,0,37,2,0.0,16,3,1.9384615384615385,1,6,32,33
110,64,65,1,0,2.03125,3,0.032242063492063495,0,53,3,0.026041666666666664,16,3,1.8923076923076922,1,6,33,32
111,64,65,1,0,2.03125,3,0.032242063492063495,1,31,2,0.0,16,3,1.9538461538461538,1,6,32,33
112,64,65,1,0,2.03125,3,0.032242063492063495,0,51,2,0.0,16,3,1.9384615384615385,1,6,32,33
113,64,65,1,0,2.03125,3,0.032242063492063495,0,60,3,0.026041666666666664,16,3,1.9538461538461538,1,6,32,33
114,64,65,1,0,2.03125,3,0.032242063492063495,1,48,2,0.0,16,3,1.9846153846153847,1,6,32,33
115,64,65,1,0,2.03125,3,0.032242063492063495,0,31,2,0.0,16,3,1.9538461538461538,1,6,32,33
116,64,65,1,0,2.03125,3,0.032242063492063495,1,46,2,0.0,16,3,1.9846153846153847,1,6,32,33
117,64,65,1,0,2.03125,3,0.032242063492063495,0,30,2,0.0,16,3,1.9538461538461538,1,6,32,33
118,64,65,1,0,2.03125,3,0.032242063492063495,0,52,2,0.0,16,3,1.9384615384615385,1,6,32,33
119,64,65,1,0,2.03125,3,0.032242063492063495,0,56,2,0.0,16,3,1.9076923076923078,1,6,32,33
120,64,65,1,0,2.03125,3,0.032242063492063495,0,58,2,0.0,16,3,1.9076923076923078,1,6,32,33
121,64,65,1,0,2.03125,4,0.032242063492063495,0,38,2,0.0,16,4,1.9846153846153847,1,6,32,33
122,64,65,1,0,2.03125,3,0.032242063492063495,0,50,2,0.0,16,3,1.9076923076923078,1,6,32,33
123,64,65,1,0,2.03125,3,0.032242063492063495,0,34,2,0.0,16,3,1.9692307692307693,1,6,32,33
124,64,65,1,0,2.03125,3,0.032242063492063495,1,31,2,0.0,16,3,1.9692307692307693,1,6,32,33
125,64,65,1,0,2.03125,3,0.032242063492063495,0,24,2,0.0,16,2,1.9384615384615385,1,6,32,33
126,64,65,1,0,2.03125,4,0.032242063492063495,0,44,2,0.0,16,4,1.9230769230769231,1,6,32,33
127,64,65,1,0,2.03125,3,0.032242063492063495,1,46,2,0.0,16,3,1.9692307692307693,1,6,32,33
128,64,65,1,0,2.03125,3,0.032242063492063495,0,38,2,0.0,16,3,1.9076923076923078,1,6,33,32
129,64,65,1,0,2.03125,3,0.032242063492063495,0,57,2,0.0,16,3,1.8923076923076922,1,6,33,32
130,64,65,1,0,2.03125,3,0.032242063492063495,0,38,3,0.026041666666666664,16,3,1.9230769230769231,1,6,33,32
131,64,65,1,0,2.03125,3,0.032242063492063495,0,56,2,0.0,16,3,1.9076923076923078,1,6,32,33
132,64,65,1,0,2.03125,4,0.032242063492063495,0,33,3,0.0234375,16,4,1.9538461538461538,1,6,32,33
133,64,65,1,0,2.03125,4,0.032242063492063495,0,31,2,0.0,16,4,1.9846153846153847,1,6,32,33
134,64,65,1,0,2.03125,3,0.032242063492063495,1,41,2,0.0,16,3,1.9230769230769231,1,6,32,33
135,64,65,1,0,2.03125,3,0.032242063492063495,0,33,2,0.0,16,3,1.9692307692307693,1,6,32,33
136,64,65,1,0,2.03125,3,0.032242063492063495,0,52,3,0.026041666666666664,16,3,1.9076923076923078,1,6,33,32
137,64,65,1,0,2.03125,3,0.032242063492063495,0,32,2,0.0,16,3,2.0153846153846153,1,6,32,33
138,64,65,1,0,2.03125,3,0.032242063492063495,0,31,2,0.0,16,3,1.9076923076923078,1,6,33,32
139,64,65,1,0,2.03125,3,0.032242063492063495,0,38,2,0.0,16,3,1.9076923076923078,1,6,33,32
140,64,65,1,0,2.03125,3,0.032242063492063495,0,40,2,0.0,16,3,1.876923076923077,1,6,34,31
141,64,65,1,0,2.03125,3,0.032242063492063495,1,47,2,0.0,16,3,1.9076923076923078,1,6,32,33
142,64,66,1,0,2.0625,3,0.03273809523809524,0,31,2,0.0,16,3,1.9545454545454546,1,6,32,34
143,64,66,1,0,2.0625,3,0.03273809523809524,0,24,2,0.0,16,3,1.9696969696969697,1,6,32,34
144,64,66,1,0,2.0625,3,0.03273809523809524,0,31,3,0.026041666666666664,16,3,1.9696969696969697,1,6,33,33
145,64,66,1,0,2.0625,3,0.03273809523809524,1,26,2,0.0,16,3,1.9696969696969697,1,6,32,34
146,64,66,1,0,2.0625,3,0.03273809523809524,0,31,2,0.0,16,3,1.9393939393939394,1,6,33,33
147,64,66,1,0,2.0625,3,0.03273809523809524,0,30,2,0.0,16,3,1.9848484848484849,1,6,33,33
148,64,66,1,0,2.0625,3,0.03273809523809524,0,50,2,0.0,16,3,1.9545454545454546,1,6,32,34
149,64,66,1,0,2.0625,3,0.03273809523809524,0,39,3,0.026041666666666664,16,3,1.893939393939394,1,6,34,32
150,64,66,1,0,2.0625,3,0.03273809523809524,0,36,2,0.0,16,3,2.0303030303030303,1,6,32,34
151,64,66,1,0,2.0625,3,0.03273809523809524,0,47,3,0.026041666666666664,16,3,1.9393939393939394,1,6,33,33
152,64,66,1,0,2.0625,3,0.03273809523809524,0,24,2,0.0,16,3,2.0303030303030303,1,6,32,34
153,64,66,1,0,2.0625,3,0.03273809523809524,0,28,2,0.0,16,3,1.9696969696969697,1,6,32,34
154,64,66,1,0,2.0625,3,0.03273809523809524,0,28,2,0.0,16,3,2.0,1,6,32,34
155,64,66,1,0,2.0625,4,0.03273809523809524,0,45,2,0.0,16,4,1.9090909090909092,1,6,32,34
156,64,66,1,0,2.0625,3,0.03273809523809524,0,26,2,0.0,16,3,1.9696969696969697,1,6,32,34
157,64,66,1,0,2.0625,3,0.03273809523809524,1,21,2,0.0,16,3,1.9848484848484849,1,6,32,34
158,64,66,1,0,2.0625,3,0.03273809523809524,1,26,2,0.0,16,3,2.0,1,6,32,34
159,64,66,1,0,2.0625,3,0.03273809523809524,0,25,2,0.0,16,3,1.9545454545454546,1,6,32,34
160,64,66,1,0,2.0625,3,0.03273809523809524,0,35,2,0.0,16,3,1.9696969696969697,1,6,32,34
161,64,66,1,0,2.0625,3,0.03273809523809524,0,46,2,0.0,16,3,1.9242424242424243,1,6,32,34
162,64,66,1,0,2.0625,3,0.03273809523809524,0,30,2,0.0,16,3,2.0,1,6,32,34
163,64,66,1,0,2.0625,3,0.03273809523809524,0,31,3,0.026041666666666664,16,3,1.9393939393939394,1,6,33,33
164,64,66,1,0,2.0625,3,0.03273809523809524,0,29,2,0.0,16,3,1.9848484848484849,1,6,32,34
165,64,66,1,0,2.0625,3,0.03273809523809524,0,26,2,0.0,16,3,2.0,1,6,32,34
166,64,66,1,0,2.0625,4,0.03273809523809524,1,21,2,0.0,16,4,2.0454545454545454,1,6,32,34
167,64,66,1,0,2.0625,3,0.03273809523809524,0,29,2,0.0,16,3,1.9545454545454546,1,6,32,34
168,64,66,1,0,2.0625,3,0.03273809523809524,0,36,2,0.0,16,3,1.9848484848484849,1,6,32,34
169,64,66,1,0,2.0625,3,0.03273809523809524,0,30,3,0.026041666666666664,16,3,1.9545454545454546,1,6,32,34
170,64,66,1,0,2.0625,3,0.03273809523809524,0,39,2,0.0,16,3,1.9545454545454546,1,6,32,34
171,64,66,1,0,2.0625,3,0.03273809523809524,0,38,2,0.0,16,3,1.9242424242424243,1,6,33,33
172,64,66,1,0,2.0625,3,0.03273809523809524,0,28,2,0.0,16,3,1.9545454545454546,1,6,32,34
173,64,66,1,0,2.0625,3,0.03273809523809524,0,25,2,0.0,16,3,2.0,1,6,32,34
174,64,66,1,0,2.0625,3,0.03273809523809524,0,26,2,0.0,16,3,1.9545454545454546,1,6,33,33
175,64,66,1,0,2.0625,3,0.03273809523809524,0,33,3,0.026041666666666664,16,3,1.9242424242424243,1,6,33,33
176,64,66,1,0,2.0625,3,0.03273809523809524,1,23,2,0.0,16,3,2.0303030303030303,1,6,32,34
177,64,66,1,0,2.0625,4,0.03273809523809524,0,26,2,0.0,16,4,1.9696969696969697,1,6,32,34
178,64,66,1,0,2.0625,4,0.03273809523809524,0,38,2,0.0,16,4,1.9696969696969697,1,6,32,34
179,64,66,1,0,2.0625,4,0.03273809523809524,0,24,2,0.0,16,4,1.9242424242424243,1,6,32,34
180,64,66,1,0,2.0625,3,0.03273809523809524,0,27,2,0.0,16,3,1.9090909090909092,1,6,32,34
181,64,66,1,0,2.0625,4,0.03273809523809524,1,31,2,0.0,16,4,1.9696969696969697,1,6,32,34
182,64,66,1,0,2.0625,3,0.03273809523809524,0,27,2,0.0,16,3,1.9848484848484849,1,6,32,34
183,64,66,1,0,2.0625,3,0.03273809523809524,0,24,2,0.0,16,3,1.9393939393939394,1,6,32,34
184,64,66,1,0,2.0625,3,0.03273809523809524,0,27,2,0.0,16,3,1.9696969696969697,1,6,32,34
185,64,66,1,0,2.0625,3,0.03273809523809524,1,27,2,0.0,16,3,2.015151515151515,1,6,32,34
186,64,66,1,0,2.0625,3,0.03273809523809524,0,27,2,0.0,16,3,1.9393939393939394,1,6,32,34
187,64,66,1,0,2.0625,3,0.03273809523809524,0,40,2,0.0,16,3,1.9545454545454546,1,6,33,33
188,64,66,1,0,2.0625,3,0.03273809523809524,0,38,2,0.0,16,3,2.015151515151515,1,6,32,34
189,64,66,1,0,2.0625,3,0.03273809523809524,0,23,2,0.0,16,3,2.0,1,6,32,34
190,64,66,1,0,2.0625,3,0.03273809523809524,0,32,2,0.0,16,3,1.9696969696969697,1,6,32,34
191,64,66,1,0,2.0625,3,0.03273809523809524,0,44,2,0.0,16,3,1.9242424242424243,1,6,33,33
192,64,66,1,0,2.0625,3,0.03273809523809524,0,23,2,0.0,16,3,2.015151515151515,1,6,32,34
193,64,66,1,0,2.0625,3,0.03273809523809524,0,21,2,0.0,16,3,1.9545454545454546,1,6,32,34
194,64,66,1,0,2.0625,4,0.03273809523809524,0,33,2,0.0,16,4,1.9242424242424243,1,6,33,33
195,64,66,1,0,2.0625,3,0.03273809523809524,0,27,2,0.0,16,3,1.9545454545454546,1,6,32,34
196,64,66,1,0,2.0625,3,0.03273809523809524,0,28,2,0.0,16,3,1.9848484848484849,1,6,32,34
197,64,66,1,0,2.0625,3,0.03273809523809524,0,30,3,0.026041666666666664,16,3,1.9696969696969697,1,6,33,33
198,64,66,1,0,2.0625,3,0.03273809523809524,1,25,2,0.0,16,3,1.9696969696969697,1,6,32,34
199,64,66,1,0,2.0625,3,0.03273809523809524,0,24,2,0.0,16,3,1.9696969696969697,1,6,32,34
