graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
connected,64,200,65.16,0.6375203218753254,1.0,0.0,0.0,0.0,2.03625,0.019922510058603918,3.1,0.31702131247412074,0.03232142857142852,0.00031623031839053987,0.245,0.43116646740332876,24.5,43.116646740332875,37.765,10.666237297681517,2.095,0.29395073596757565,0.002408854166666667,0.007489290242591936,16.0,0.0,3.095,0.32635492594480975,1.9460589566683313,0.033394563480074115,32.2,0.42532872300500146,32.96,0.7423986657413075
