n_qubits,n_vertices,n_edges,n_matchings,matching_cx,matching_u3,matching_depth,pauli_cx,pauli_u3,pauli_depth,cx_diff,cx_ratio,graph_index,graph_type,source_file
4,16,7,2,120,100,172,97,138,166,23,1.2371134020618557,59,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,9,3,161,134,233,79,114,141,82,2.037974683544304,60,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,2,123,103,176,99,145,173,24,1.2424242424242424,61,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,115,101,166,70,97,118,45,1.6428571428571428,62,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,2,97,80,142,97,113,156,0,1.0,63,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,2,144,123,200,53,73,94,91,2.7169811320754715,64,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,147,123,211,56,93,103,91,2.625,65,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,2,133,108,189,76,120,139,57,1.75,66,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,150,133,219,114,169,199,36,1.3157894736842106,67,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,120,102,176,73,111,129,47,1.643835616438356,68,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,9,2,193,164,277,103,138,173,90,1.8737864077669903,69,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,143,123,205,74,119,137,69,1.9324324324324325,70,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,3,127,107,181,96,139,173,31,1.3229166666666667,71,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,4,133,117,192,118,153,196,15,1.1271186440677967,72,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,5,3,109,86,155,105,128,173,4,1.0380952380952382,73,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,148,127,211,92,126,163,56,1.608695652173913,74,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,3,3,65,57,96,61,92,107,4,1.0655737704918034,75,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,2,148,126,214,57,92,105,91,2.5964912280701755,76,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,8,2,176,151,253,84,139,153,92,2.0952380952380953,77,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,4,125,107,176,98,118,159,27,1.2755102040816326,78,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,8,3,169,143,244,105,164,189,64,1.6095238095238096,79,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,8,4,166,142,235,73,104,131,93,2.2739726027397262,80,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,2,91,82,133,58,70,92,33,1.5689655172413792,81,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,3,127,113,183,70,106,125,57,1.8142857142857143,82,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,2,148,120,204,84,123,145,64,1.7619047619047619,83,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,5,4,74,63,107,64,80,106,10,1.15625,84,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,4,119,97,169,91,140,161,28,1.3076923076923077,85,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,3,129,104,182,84,131,149,45,1.5357142857142858,86,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,3,127,110,183,75,126,137,52,1.6933333333333334,87,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,4,144,126,205,64,91,113,80,2.25,88,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,5,3,70,65,105,74,70,115,-4,0.9459459459459459,89,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,143,122,206,65,103,120,78,2.2,90,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,9,3,126,108,179,116,142,191,10,1.0862068965517242,91,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,3,128,108,180,90,115,152,38,1.4222222222222223,92,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,147,125,211,98,120,167,49,1.5,93,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,4,149,124,213,118,148,199,31,1.2627118644067796,94,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,4,94,83,137,85,99,137,9,1.1058823529411765,95,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,3,127,107,182,78,121,143,49,1.6282051282051282,96,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,5,3,101,84,142,63,64,103,38,1.6031746031746033,97,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,7,3,153,124,213,77,128,141,76,1.9870129870129871,98,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
4,16,6,3,95,78,132,67,84,112,28,1.4179104477611941,99,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_16v.g6
5,32,10,3,266,280,364,310,401,519,-44,0.8580645161290322,0,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,3,300,339,416,246,305,418,54,1.2195121951219512,1,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,7,3,184,197,257,265,313,433,-81,0.6943396226415094,2,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,11,2,288,307,396,313,408,527,-25,0.9201277955271565,3,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,7,2,192,200,260,283,375,473,-91,0.6784452296819788,4,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,3,352,372,482,325,503,579,27,1.083076923076923,5,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,2,324,336,441,354,517,612,-30,0.9152542372881356,6,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,11,3,263,273,357,433,557,713,-170,0.6073903002309469,7,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,3,244,266,334,350,498,597,-106,0.6971428571428572,8,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,3,250,258,337,397,475,643,-147,0.6297229219143576,9,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,6,2,164,171,223,167,235,285,-3,0.9820359281437125,10,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,5,271,277,376,269,361,467,2,1.0074349442379182,11,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,2,218,226,294,266,367,453,-48,0.8195488721804511,12,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,4,1,108,117,150,105,173,197,3,1.0285714285714285,13,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,4,314,332,433,395,490,647,-81,0.7949367088607595,14,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,2,240,261,329,226,254,362,14,1.0619469026548674,15,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,3,212,230,288,245,330,417,-33,0.8653061224489796,16,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,3,242,265,332,337,468,575,-95,0.7181008902077152,17,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,5,2,128,140,180,128,160,216,0,1.0,18,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,3,314,334,433,301,406,515,13,1.043189368770764,19,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,11,3,290,313,402,404,532,696,-114,0.7178217821782178,20,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,4,288,293,392,220,309,373,68,1.309090909090909,21,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,3,264,283,364,314,372,520,-50,0.8407643312101911,22,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,3,213,217,291,250,357,432,-37,0.852,23,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,17,6,454,480,620,451,633,778,3,1.0066518847006651,24,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,3,354,365,475,360,504,610,-6,0.9833333333333333,25,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,6,2,130,127,177,185,235,305,-55,0.7027027027027027,26,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,7,3,180,193,247,221,281,367,-41,0.8144796380090498,27,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,3,244,259,329,277,394,469,-33,0.8808664259927798,28,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,3,320,339,440,402,500,665,-82,0.7960199004975125,29,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,2,289,304,396,333,437,577,-44,0.8678678678678678,30,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,2,238,248,323,259,380,455,-21,0.918918918918919,31,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,5,2,140,148,193,215,230,341,-75,0.6511627906976745,32,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,2,208,224,283,304,400,506,-96,0.6842105263157895,33,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,2,354,375,484,360,443,586,-6,0.9833333333333333,34,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,6,2,160,172,217,245,317,404,-85,0.6530612244897959,35,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,4,306,340,428,427,551,721,-121,0.7166276346604216,36,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,2,234,250,320,297,331,479,-63,0.7878787878787878,37,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,7,3,184,203,258,265,307,442,-81,0.6943396226415094,38,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,3,324,336,440,398,489,644,-74,0.8140703517587939,39,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,14,3,368,401,505,438,626,767,-70,0.8401826484018264,40,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,3,264,284,364,308,381,505,-44,0.8571428571428571,41,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,3,208,229,285,237,277,391,-29,0.8776371308016878,42,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,3,189,188,256,270,338,441,-81,0.7,43,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,3,324,335,442,420,562,712,-96,0.7714285714285715,44,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,15,2,342,348,466,360,462,598,-18,0.95,45,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,3,238,258,324,285,287,437,-47,0.8350877192982457,46,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,2,241,249,330,264,316,432,-23,0.9128787878787878,47,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,3,316,330,431,379,494,644,-63,0.8337730870712401,48,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,2,189,193,257,182,270,313,7,1.0384615384615385,49,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,2,242,255,328,346,467,585,-104,0.6994219653179191,50,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,7,2,182,198,248,228,311,393,-46,0.7982456140350878,51,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,7,3,186,196,251,312,360,506,-126,0.5961538461538461,52,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,3,248,255,338,353,452,590,-105,0.7025495750708215,53,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,12,2,300,300,409,380,446,617,-80,0.7894736842105263,54,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,3,350,363,477,380,530,650,-30,0.9210526315789473,55,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,3,202,223,278,268,390,465,-66,0.753731343283582,56,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,2,262,285,360,279,342,461,-17,0.9390681003584229,57,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,9,2,242,256,327,324,391,536,-82,0.7469135802469136,58,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,14,3,376,394,510,411,541,686,-35,0.9148418491484185,59,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,14,3,372,387,505,368,436,604,4,1.0108695652173914,60,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,3,268,280,363,370,480,610,-102,0.7243243243243244,61,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,15,5,355,381,492,430,562,734,-75,0.8255813953488372,62,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,3,1,80,88,110,168,148,248,-88,0.47619047619047616,63,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,2,270,283,370,283,326,456,-13,0.9540636042402827,64,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,16,4,440,458,600,466,662,791,-26,0.944206008583691,65,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,13,3,354,370,481,374,505,635,-20,0.946524064171123,66,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,3,280,282,377,413,535,679,-133,0.6779661016949152,67,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,8,2,212,227,288,334,430,551,-122,0.6347305389221557,68,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,11,2,296,311,400,361,484,602,-65,0.8199445983379502,69,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,7,2,194,202,264,249,343,418,-55,0.7791164658634538,70,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,3,256,283,354,273,355,461,-17,0.9377289377289377,71,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,15,3,373,391,508,458,621,779,-85,0.8144104803493449,72,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,11,3,257,275,350,251,311,416,6,1.0239043824701195,73,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,3,238,249,331,320,417,537,-82,0.74375,74,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,6,3,170,169,230,310,359,493,-140,0.5483870967741935,75,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,10,3,264,286,359,355,501,608,-91,0.7436619718309859,76,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,14,4,360,391,491,324,490,583,36,1.1111111111111112,77,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,11,3,243,242,332,291,433,508,-48,0.8350515463917526,78,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
5,32,11,3,292,308,395,252,352,437,40,1.1587301587301588,79,erdos_renyi_p0_02,100graph_erdos_renyi_p0_02_32v.g6
