graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
disconnected,16,200,6.86,1.2682437506470425,9.435,1.3169841442405108,6.735,2.0037088726237546,0.8575,0.15853046883088032,2.53,0.5482727560944253,0.05716666666666665,0.010568697922058685,0.795,0.4047146770865197,79.5,40.47146770865197,,,2.19,0.3932853503935418,0.03020833333333333,0.06392328323098308,4.0,0.0,3.475,0.5485247460096259,2.402779761904762,0.31154402376514245,1.07,0.9848602686390184,5.79,1.3694073104484086
