graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
connected,128,200,129.625,0.7259545786419811,1.0,0.0,0.0,0.0,2.025390625,0.011343040291280955,3.075,0.2824426832947418,0.015947957677165288,8.931527788410206e-05,0.18,0.38515153971224514,18.0,38.515153971224514,71.715,20.882388410539708,2.07,0.2557872859983307,0.0008723958333333333,0.003218980250732039,32.0,0.0,3.075,0.2824426832947418,1.978307120021131,0.018261282231730225,64.135,0.3707591017868458,65.49,0.7956540244560878
