n_qubits,n_vertices,n_edges,n_matchings,matching_cx,matching_u3,matching_depth,pauli_cx,pauli_u3,pauli_depth,cx_diff,cx_ratio,graph_index,graph_type,source_file
3,8,6,3,22,31,38,24,32,42,-2,0.9166666666666666,36,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,4,25,27,41,20,30,38,5,1.25,37,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,2,12,17,21,8,12,16,4,1.5,38,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,5,59,69,95,27,48,52,32,2.185185185185185,39,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,38,43,62,24,40,47,14,1.5833333333333333,40,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,4,42,49,68,27,47,51,15,1.5555555555555556,41,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,57,60,92,27,46,51,30,2.111111111111111,42,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,3,12,20,22,11,19,21,1,1.0909090909090908,43,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,52,53,81,27,43,50,25,1.9259259259259258,44,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,5,59,67,96,20,34,38,39,2.95,45,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,4,25,28,41,21,30,38,4,1.1904761904761905,46,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,3,29,29,46,18,30,36,11,1.6111111111111112,47,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,3,24,30,42,27,37,48,-3,0.8888888888888888,48,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,63,68,101,27,48,52,36,2.3333333333333335,49,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,4,44,50,71,25,47,49,19,1.76,50,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,35,41,58,17,27,33,18,2.0588235294117645,51,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,63,67,102,24,38,44,39,2.625,52,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,37,41,61,23,28,40,14,1.608695652173913,53,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,5,49,60,82,24,42,46,25,2.0416666666666665,54,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,9,4,48,53,79,30,50,56,18,1.6,55,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,5,30,35,50,21,35,40,9,1.4285714285714286,56,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,50,51,79,21,37,40,29,2.380952380952381,57,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,3,41,48,67,27,47,51,14,1.5185185185185186,58,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,39,44,65,25,37,46,14,1.56,59,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,45,54,74,14,25,26,31,3.2142857142857144,60,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,6,42,50,70,26,48,52,16,1.6153846153846154,61,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,3,38,42,61,26,43,48,12,1.4615384615384615,62,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,21,26,34,17,25,31,4,1.2352941176470589,63,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,3,45,49,73,23,42,44,22,1.9565217391304348,64,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,37,42,61,22,33,40,15,1.6818181818181819,65,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,32,39,54,24,40,45,8,1.3333333333333333,66,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,8,6,70,75,113,28,54,55,42,2.5,67,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,6,59,61,95,30,54,58,29,1.9666666666666666,68,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,8,4,57,62,92,29,46,56,28,1.9655172413793103,69,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,3,18,25,32,17,23,30,1,1.0588235294117647,70,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,48,48,76,17,28,32,31,2.823529411764706,71,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,35,44,59,26,37,47,9,1.3461538461538463,72,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,38,40,61,21,40,42,17,1.8095238095238095,73,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,45,51,72,24,40,46,21,1.875,74,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,4,43,45,69,26,46,50,17,1.6538461538461537,75,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,3,39,43,63,27,46,51,12,1.4444444444444444,76,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,38,37,60,29,45,53,9,1.3103448275862069,77,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,32,35,52,28,42,51,4,1.1428571428571428,78,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,26,35,44,21,32,41,5,1.2380952380952381,79,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,51,55,80,24,45,48,27,2.125,80,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,3,48,53,79,16,31,33,32,3.0,81,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,30,34,48,24,41,45,6,1.25,82,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,36,45,59,15,28,29,21,2.4,83,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,3,38,43,63,21,28,38,17,1.8095238095238095,84,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,3,42,49,69,23,27,40,19,1.826086956521739,85,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,4,44,51,73,21,39,42,23,2.0952380952380953,86,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,4,4,35,39,56,27,45,50,8,1.2962962962962963,87,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,8,3,40,52,69,24,36,44,16,1.6666666666666667,88,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,5,47,50,74,26,40,47,21,1.8076923076923077,89,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,4,40,46,66,26,38,47,14,1.5384615384615385,90,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,3,35,41,60,26,39,47,9,1.3461538461538463,91,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,5,30,35,49,25,34,43,5,1.2,92,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,4,3,34,37,54,27,40,49,7,1.2592592592592593,93,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,52,58,83,26,39,47,26,2.0,94,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,38,42,64,16,28,31,22,2.375,95,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,5,2,14,16,24,9,16,18,5,1.5555555555555556,96,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,7,5,44,52,71,29,48,55,15,1.5172413793103448,97,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,6,4,33,36,52,16,28,31,17,2.0625,98,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
3,8,9,5,78,85,126,27,50,53,51,2.888888888888889,99,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_8v.g6
4,16,15,4,253,216,367,120,171,213,133,2.1083333333333334,0,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,12,6,254,218,360,126,209,233,128,2.015873015873016,1,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,21,8,413,345,588,120,199,222,293,3.441666666666667,2,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,18,6,353,296,502,114,146,190,239,3.0964912280701755,3,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,7,3,149,126,212,95,141,166,54,1.568421052631579,4,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,8,4,164,144,237,93,111,157,71,1.7634408602150538,5,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,11,5,199,174,287,95,135,169,104,2.094736842105263,6,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,15,6,330,269,470,118,195,214,212,2.7966101694915255,7,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,17,8,293,250,413,119,195,220,174,2.46218487394958,8,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,11,5,234,196,334,97,125,162,137,2.4123711340206184,9,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
4,16,11,5,201,167,283,87,135,159,114,2.310344827586207,10,erdos_renyi_p0_10,100graph_erdos_renyi_p0_10_16v.g6
