graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
connected,16,200,16.735,0.45365627968816086,1.0,0.0,0.0,0.0,2.091875,0.05670703496102011,3.12,0.3552902416038106,0.1394583333333332,0.003780468997401347,0.325,0.4695501963950968,32.5,46.95501963950968,9.735,2.0211880182271833,2.265,0.4424406952849402,0.029010416666666674,0.05258735914469593,4.0,0.0,3.105,0.3933811684849606,1.780725490196073,0.06967503979907762,8.39,0.5379095961854004,8.345,0.6387605775068482
