graph_index,n_vertices,n_edges,n_components,isolated_vertices,avg_degree,max_degree,density,is_bipartite,diameter,clique_number,avg_clustering,estimated_group_size,estimated_orbit_count,avg_hamming,min_hamming,max_hamming,hamming_1_count,hamming_gt1_count
72,16,17,1,0,2.125,3,0.14166666666666666,1,8,2,0.0,4,3,1.8235294117647058,1,4,8,9
73,16,17,1,0,2.125,4,0.14166666666666666,0,8,2,0.0,4,4,1.8823529411764706,1,4,8,9
74,16,17,1,0,2.125,4,0.14166666666666666,0,13,3,0.1875,4,4,1.7647058823529411,1,4,9,8
75,16,17,1,0,2.125,3,0.14166666666666666,0,11,2,0.0,4,3,1.8823529411764706,1,4,8,9
76,16,17,1,0,2.125,3,0.14166666666666666,0,13,3,0.20833333333333334,4,3,1.7058823529411764,1,4,9,8
77,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.8823529411764706,1,4,8,9
78,16,17,1,0,2.125,4,0.14166666666666666,0,9,3,0.09375,4,4,1.8235294117647058,1,4,8,9
79,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7058823529411764,1,4,9,8
80,16,17,1,0,2.125,3,0.14166666666666666,0,6,2,0.0,4,3,1.7058823529411764,1,4,9,8
81,16,17,1,0,2.125,3,0.14166666666666666,0,11,3,0.14583333333333331,4,3,1.6470588235294117,1,4,10,7
82,16,17,1,0,2.125,3,0.14166666666666666,0,12,3,0.0625,4,3,1.7058823529411764,1,4,9,8
83,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7647058823529411,1,4,9,8
84,16,17,1,0,2.125,3,0.14166666666666666,1,8,2,0.0,4,3,1.8823529411764706,1,4,8,9
85,16,17,1,0,2.125,3,0.14166666666666666,0,8,3,0.14583333333333331,4,3,1.6470588235294117,1,4,10,7
86,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7647058823529411,1,4,8,9
87,16,17,1,0,2.125,3,0.14166666666666666,1,7,2,0.0,4,3,1.8235294117647058,1,4,8,9
88,16,17,1,0,2.125,4,0.14166666666666666,0,8,3,0.09375,4,4,1.7058823529411764,1,4,9,8
89,16,17,1,0,2.125,4,0.14166666666666666,0,7,2,0.0,4,4,1.7647058823529411,1,4,9,8
90,16,17,1,0,2.125,3,0.14166666666666666,0,11,3,0.10416666666666666,4,3,1.7647058823529411,1,4,8,9
91,16,17,1,0,2.125,3,0.14166666666666666,1,7,2,0.0,4,3,1.8823529411764706,1,4,8,9
92,16,17,1,0,2.125,3,0.14166666666666666,0,10,3,0.10416666666666666,4,3,1.8235294117647058,1,4,8,9
93,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.7647058823529411,1,4,9,8
94,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.7647058823529411,1,4,8,9
95,16,17,1,0,2.125,3,0.14166666666666666,1,11,2,0.0,4,3,1.7647058823529411,1,4,8,9
96,16,17,1,0,2.125,3,0.14166666666666666,0,12,3,0.10416666666666666,4,3,1.8235294117647058,1,4,8,9
97,16,17,1,0,2.125,4,0.14166666666666666,0,10,2,0.0,4,4,1.7647058823529411,1,4,9,8
98,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7647058823529411,1,4,8,9
99,16,17,1,0,2.125,4,0.14166666666666666,0,8,2,0.0,4,4,1.7647058823529411,1,4,9,8
100,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7647058823529411,1,4,8,9
101,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.7647058823529411,1,4,8,9
102,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7058823529411764,1,4,9,8
103,16,17,1,0,2.125,3,0.14166666666666666,0,8,3,0.14583333333333331,4,3,1.7058823529411764,1,4,9,8
104,16,17,1,0,2.125,3,0.14166666666666666,0,10,3,0.10416666666666666,4,3,1.7058823529411764,1,4,9,8
105,16,17,1,0,2.125,4,0.14166666666666666,0,9,2,0.0,4,4,1.8235294117647058,1,4,9,8
106,16,17,1,0,2.125,4,0.14166666666666666,0,8,3,0.05208333333333333,4,4,1.7058823529411764,1,4,9,8
107,16,17,1,0,2.125,4,0.14166666666666666,0,7,3,0.09375,4,4,1.8823529411764706,1,4,8,9
108,16,17,1,0,2.125,3,0.14166666666666666,1,11,2,0.0,4,3,1.8823529411764706,1,4,8,9
109,16,17,1,0,2.125,3,0.14166666666666666,1,8,2,0.0,4,3,1.8235294117647058,1,4,8,9
110,16,17,1,0,2.125,3,0.14166666666666666,0,13,3,0.0625,4,3,1.7647058823529411,1,4,8,9
111,16,17,1,0,2.125,3,0.14166666666666666,0,11,3,0.14583333333333334,4,3,1.7058823529411764,1,4,9,8
112,16,17,1,0,2.125,4,0.14166666666666666,0,8,2,0.0,4,4,1.7647058823529411,1,4,8,9
113,16,17,1,0,2.125,3,0.14166666666666666,0,8,3,0.10416666666666666,4,2,1.8235294117647058,1,4,9,8
114,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.7647058823529411,1,4,8,9
115,16,17,1,0,2.125,3,0.14166666666666666,1,8,2,0.0,4,3,1.8823529411764706,1,4,8,9
116,16,17,1,0,2.125,3,0.14166666666666666,0,13,3,0.20833333333333334,4,3,1.7058823529411764,1,4,9,8
117,16,17,1,0,2.125,3,0.14166666666666666,1,8,2,0.0,4,3,2.0,1,4,8,9
118,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7647058823529411,1,4,8,9
119,16,17,1,0,2.125,3,0.14166666666666666,0,8,2,0.0,4,3,1.7647058823529411,1,4,9,8
120,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.7647058823529411,1,4,8,9
121,16,17,1,0,2.125,3,0.14166666666666666,0,11,3,0.14583333333333331,4,3,1.7058823529411764,1,4,9,8
122,16,17,1,0,2.125,3,0.14166666666666666,0,9,3,0.10416666666666666,4,3,1.7647058823529411,1,4,9,8
123,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.8235294117647058,1,4,8,9
124,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.7647058823529411,1,4,8,9
125,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.8235294117647058,1,4,8,9
126,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.8235294117647058,1,4,8,9
127,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.7058823529411764,1,4,9,8
128,16,17,1,0,2.125,3,0.14166666666666666,0,8,3,0.10416666666666666,4,3,1.8823529411764706,1,4,8,9
129,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,2.0,1,4,8,9
130,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.8235294117647058,1,4,8,9
131,16,17,1,0,2.125,3,0.14166666666666666,0,7,3,0.10416666666666666,4,3,1.8823529411764706,1,4,8,9
132,16,17,1,0,2.125,3,0.14166666666666666,1,7,2,0.0,4,3,1.7647058823529411,1,4,8,9
133,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7647058823529411,1,4,8,9
134,16,17,1,0,2.125,4,0.14166666666666666,0,10,2,0.0,4,4,1.7647058823529411,1,4,9,8
135,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.8235294117647058,1,4,8,9
136,16,17,1,0,2.125,3,0.14166666666666666,1,12,2,0.0,4,3,1.7647058823529411,1,4,8,9
137,16,17,1,0,2.125,4,0.14166666666666666,0,6,2,0.0,4,4,1.8823529411764706,1,4,8,9
138,16,17,1,0,2.125,3,0.14166666666666666,0,13,3,0.0625,4,3,1.8235294117647058,1,4,9,8
139,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.8235294117647058,1,4,8,9
140,16,17,1,0,2.125,3,0.14166666666666666,0,13,3,0.25,4,3,1.6470588235294117,1,4,10,7
141,16,17,1,0,2.125,3,0.14166666666666666,0,10,3,0.10416666666666666,4,3,1.8235294117647058,1,4,8,9
142,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.8235294117647058,1,4,8,9
143,16,17,1,0,2.125,3,0.14166666666666666,0,9,3,0.10416666666666666,4,3,1.7647058823529411,1,4,9,8
144,16,17,1,0,2.125,3,0.14166666666666666,0,11,2,0.0,4,3,1.7058823529411764,1,4,9,8
145,16,17,1,0,2.125,4,0.14166666666666666,0,13,3,0.14583333333333334,4,4,1.9411764705882353,1,4,8,9
146,16,17,1,0,2.125,3,0.14166666666666666,0,12,3,0.10416666666666666,4,3,1.7647058823529411,1,4,8,9
147,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.7647058823529411,1,4,8,9
148,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.7647058823529411,1,4,8,9
149,16,17,1,0,2.125,3,0.14166666666666666,0,10,3,0.0625,4,3,1.8235294117647058,1,4,8,9
150,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.7647058823529411,1,4,8,9
151,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7058823529411764,1,4,9,8
152,16,17,1,0,2.125,3,0.14166666666666666,0,6,2,0.0,4,3,1.8235294117647058,1,4,8,9
153,16,17,1,0,2.125,4,0.14166666666666666,0,11,3,0.05208333333333333,4,4,1.7058823529411764,1,4,9,8
154,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7647058823529411,1,4,9,8
155,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.8823529411764706,1,4,8,9
156,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.8823529411764706,1,4,8,9
157,16,17,1,0,2.125,3,0.14166666666666666,1,12,2,0.0,4,3,1.8823529411764706,1,4,8,9
158,16,17,1,0,2.125,3,0.14166666666666666,0,11,2,0.0,4,3,1.7647058823529411,1,4,8,9
159,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.8235294117647058,1,4,8,9
160,16,17,1,0,2.125,3,0.14166666666666666,0,9,3,0.10416666666666666,4,3,1.8235294117647058,1,4,8,9
161,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.8235294117647058,1,4,8,9
162,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.7647058823529411,1,4,8,9
163,16,17,1,0,2.125,3,0.14166666666666666,0,8,2,0.0,4,3,1.7647058823529411,1,4,9,8
164,16,17,1,0,2.125,3,0.14166666666666666,0,6,2,0.0,4,3,1.7647058823529411,1,4,9,8
165,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.8235294117647058,1,4,8,9
166,16,17,1,0,2.125,3,0.14166666666666666,0,8,2,0.0,4,3,1.7058823529411764,1,4,9,8
167,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.8823529411764706,1,4,8,9
168,16,17,1,0,2.125,4,0.14166666666666666,0,12,3,0.05208333333333333,4,4,1.7647058823529411,1,4,9,8
169,16,17,1,0,2.125,3,0.14166666666666666,0,8,2,0.0,4,3,1.7058823529411764,1,4,9,8
170,16,17,1,0,2.125,3,0.14166666666666666,1,10,2,0.0,4,3,1.8823529411764706,1,4,8,9
171,16,17,1,0,2.125,3,0.14166666666666666,0,9,3,0.10416666666666666,4,3,1.7058823529411764,1,4,9,8
172,16,17,1,0,2.125,3,0.14166666666666666,1,8,2,0.0,4,3,1.9411764705882353,1,4,8,9
173,16,17,1,0,2.125,3,0.14166666666666666,0,8,3,0.10416666666666666,4,3,1.7058823529411764,1,4,9,8
174,16,17,1,0,2.125,3,0.14166666666666666,0,11,2,0.0,4,3,1.7058823529411764,1,4,9,8
175,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7058823529411764,1,4,9,8
176,16,17,1,0,2.125,3,0.14166666666666666,1,11,2,0.0,4,3,1.8235294117647058,1,4,8,9
177,16,17,1,0,2.125,3,0.14166666666666666,0,11,2,0.0,4,3,1.7058823529411764,1,4,9,8
178,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7647058823529411,1,4,8,9
179,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7647058823529411,1,4,9,8
180,16,17,1,0,2.125,3,0.14166666666666666,0,8,2,0.0,4,3,1.7058823529411764,1,4,9,8
181,16,17,1,0,2.125,3,0.14166666666666666,0,9,2,0.0,4,3,1.7058823529411764,1,4,9,8
182,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.8235294117647058,1,4,8,9
183,16,17,1,0,2.125,4,0.14166666666666666,0,10,2,0.0,4,4,1.7647058823529411,1,4,8,9
184,16,17,1,0,2.125,4,0.14166666666666666,0,9,3,0.09375,4,4,1.8235294117647058,1,4,8,9
185,16,17,1,0,2.125,3,0.14166666666666666,1,8,2,0.0,4,3,1.9411764705882353,1,4,8,9
186,16,17,1,0,2.125,3,0.14166666666666666,1,9,2,0.0,4,3,1.8823529411764706,1,4,8,9
187,16,17,1,0,2.125,4,0.14166666666666666,0,7,3,0.09375,4,4,1.7647058823529411,1,4,9,8
188,16,17,1,0,2.125,3,0.14166666666666666,0,11,3,0.10416666666666666,4,3,1.6470588235294117,1,4,10,7
189,16,17,1,0,2.125,3,0.14166666666666666,0,12,3,0.10416666666666666,4,3,1.8235294117647058,1,4,8,9
190,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7058823529411764,1,4,9,8
191,16,17,1,0,2.125,3,0.14166666666666666,0,11,3,0.10416666666666666,4,3,1.7647058823529411,1,4,9,8
192,16,17,1,0,2.125,4,0.14166666666666666,0,11,3,0.05208333333333333,4,4,1.7058823529411764,1,4,9,8
193,16,17,1,0,2.125,4,0.14166666666666666,0,9,3,0.05208333333333333,4,4,1.8235294117647058,1,4,8,9
194,16,17,1,0,2.125,3,0.14166666666666666,0,7,2,0.0,4,3,1.7647058823529411,1,4,8,9
195,16,17,1,0,2.125,3,0.14166666666666666,1,7,2,0.0,4,3,1.8235294117647058,1,4,8,9
196,16,17,1,0,2.125,4,0.14166666666666666,0,7,2,0.0,4,4,1.8823529411764706,1,4,8,9
197,16,17,1,0,2.125,3,0.14166666666666666,0,10,2,0.0,4,3,1.7058823529411764,1,4,9,8
198,16,17,1,0,2.125,3,0.14166666666666666,0,11,3,0.10416666666666666,4,3,1.7058823529411764,1,4,9,8
199,16,17,1,0,2.125,3,0.14166666666666666,0,8,2,0.0,4,3,1.8823529411764706,1,4,8,9
