n_qubits,n_vertices,n_edges,n_matchings,matching_cx,matching_u3,matching_depth,pauli_cx,pauli_u3,pauli_depth,cx_diff,cx_ratio,graph_index,graph_type,source_file
7,128,1537,40,88380,87917,112718,9962,16442,18198,78418,8.871712507528608,21,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1658,45,95258,94754,121592,9956,16468,18193,85302,9.567898754519888,22,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1536,43,87738,87315,112123,9789,16216,17922,77949,8.962917560527123,23,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1575,41,90216,89773,115091,9819,16230,17979,80397,9.187901008249312,24,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1555,42,88962,88545,113460,9800,16211,17949,79162,9.077755102040816,25,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1613,41,93392,92926,119006,9882,16308,18049,83510,9.450718478040882,26,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1658,43,95062,94589,121338,9888,16390,18091,85174,9.613875404530743,27,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1600,42,92452,92032,118012,9940,16441,18174,82512,9.301006036217304,28,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1633,42,94976,94403,121161,9895,16322,18079,85081,9.598383021728145,29,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1590,44,92130,91677,117492,9795,16251,17928,82335,9.405819295558958,30,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1647,42,94464,93913,120669,9913,16341,18098,84551,9.5293049530919,31,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1674,45,96266,95837,122684,9814,16304,17974,86452,9.809048298349296,32,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1633,43,93126,92706,118890,9864,16264,18020,83262,9.440997566909976,33,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1599,40,91742,91191,116981,9920,16464,18157,81822,9.248185483870968,34,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1685,44,96740,96183,123367,9859,16310,18028,86881,9.812354194137336,35,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1644,41,94662,94132,120680,9886,16390,18090,84776,9.575359093667814,36,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1595,43,91450,91000,116916,9926,16477,18179,81524,9.213177513600645,37,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1601,43,92788,92224,118319,9837,16210,17966,82951,9.432550574362102,38,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1542,40,88924,88351,113374,9858,16306,18016,79066,9.020490971799552,39,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1630,44,93722,93051,119679,9915,16442,18150,83807,9.45254664649521,40,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1550,42,88982,88533,113653,9850,16313,18023,79132,9.033705583756346,41,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1576,39,90746,90298,115734,9899,16347,18096,80847,9.167188604909589,42,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1605,39,91894,91423,117272,9835,16276,17976,82059,9.343568886629384,43,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1606,46,92176,91699,117664,9904,16393,18108,82272,9.306946688206786,44,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1651,41,96384,95859,122699,9826,16292,17987,86558,9.809077956442092,45,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1635,43,93744,93218,119625,9965,16470,18193,83779,9.407325639739089,46,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1629,43,93082,92609,118810,9903,16375,18101,83179,9.3993739270928,47,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1593,42,91616,91037,116973,9840,16283,18000,81776,9.310569105691055,48,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1589,41,92022,91533,117330,9820,16266,17975,82202,9.370875763747454,49,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1617,42,93410,93020,119239,9884,16324,18062,83526,9.450627276406314,50,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1581,42,89724,89243,114630,9761,16146,17854,79963,9.192090974285422,51,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1564,41,90052,89635,114836,9871,16342,18046,80181,9.12288521932935,52,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1633,43,93896,93371,119748,9814,16225,17952,84082,9.567556551864683,53,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1562,43,89832,89350,114626,9849,16299,18011,79983,9.120925982333231,54,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1600,42,91856,91359,117170,9797,16243,17950,82059,9.375931407573749,55,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1717,44,98932,98324,126346,9791,16219,17921,89141,10.104381574915738,56,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1594,42,91592,91128,116985,9801,16146,17897,81791,9.345168860320376,57,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1665,44,96304,95741,122940,9870,16235,18019,86434,9.75724417426545,58,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1587,44,90900,90529,115927,9921,16481,18166,80979,9.162382824312065,59,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1546,40,88602,88107,113080,9842,16257,17990,78760,9.002438528754318,60,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1657,43,94336,93788,120570,9929,16348,18132,84407,9.501057508308994,61,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1612,43,93580,93074,119355,9842,16358,18043,83738,9.508230034545823,62,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1630,46,94416,93898,120542,9914,16445,18157,84502,9.523502118216664,63,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1612,44,93498,93007,119339,9895,16398,18116,83603,9.44901465386559,64,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1635,42,94990,94550,121131,9874,16337,18053,85116,9.620214705286612,65,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1677,50,96978,96457,123661,9856,16304,18031,87122,9.839488636363637,66,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1641,42,93946,93396,120089,9818,16251,17979,84128,9.568751273171726,67,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1551,41,89540,88997,114243,9819,16281,17985,79721,9.119054893573685,68,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1610,43,92684,92197,118369,9804,16264,17945,82880,9.453692370461036,69,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1622,44,93052,92755,118799,9892,16383,18102,83160,9.406793368378487,70,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1620,42,93516,92948,119436,9765,16127,17845,83751,9.576651305683564,71,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1624,43,92456,91903,118135,9903,16425,18132,82553,9.336160759365848,72,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1614,45,94172,93557,120113,9928,16487,18192,84244,9.48549556809025,73,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1636,43,94290,93739,120511,9853,16338,18042,84437,9.569674210900232,74,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1610,44,93632,93025,119432,9859,16350,18031,83773,9.49710924028806,75,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1641,46,94064,93450,120140,9855,16365,18034,84209,9.544799594114664,76,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1621,39,93590,92974,119233,9918,16379,18127,83672,9.436378302077031,77,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1604,43,91660,91255,117087,9910,16429,18134,81750,9.249243188698284,78,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1602,43,93410,92805,119061,9904,16412,18121,83506,9.43154281098546,79,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1649,42,94494,93903,120695,9843,16340,18012,84651,9.600121914050597,80,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1612,40,93828,93349,119758,9900,16465,18128,83928,9.477575757575758,81,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1596,43,92040,91561,117517,9857,16288,18030,82183,9.337526630820737,82,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1606,41,92600,92070,118222,9905,16354,18094,82695,9.348813730439172,83,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1660,47,95488,94903,121846,9881,16380,18085,85607,9.663799210606214,84,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1636,43,93390,92891,119232,9853,16282,18002,83537,9.478331472647923,85,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1560,41,90304,89709,115314,9792,16102,17869,80512,9.22222222222222,86,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1576,41,90334,89892,115391,9893,16339,18089,80441,9.131102799959567,87,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1613,39,93038,92445,118725,9855,16300,18039,83183,9.440690005073566,88,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1608,40,92712,92153,118309,9948,16474,18177,82764,9.319662243667068,89,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1600,44,91364,90848,116590,9808,16246,17939,81556,9.315252854812398,90,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1678,43,95450,94964,121827,9793,16203,17914,85657,9.746757888287553,91,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1606,41,92740,92294,118510,9768,16268,17922,82972,9.494266994266994,92,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1626,44,93076,92554,118841,9873,16341,18059,83203,9.427327053580472,93,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1637,42,94852,94441,120835,9847,16327,18041,85005,9.632578450289428,94,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1618,45,93446,92936,119149,9883,16318,18052,83563,9.455226145907114,95,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1631,45,93348,92862,119245,9907,16306,18089,83441,9.42242858584839,96,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1644,41,95058,94583,121336,9830,16257,17973,85228,9.670193285859613,97,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1668,42,95278,94690,121602,9867,16451,18087,85411,9.656227830140873,98,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
7,128,1651,43,95676,95058,121954,9835,16377,18026,85841,9.728113879003558,99,erdos_renyi_p0_20,100graph_erdos_renyi_p0_20_128v.g6
