graph_index,n_vertices,n_edges,n_components,isolated_vertices,avg_degree,max_degree,density,is_bipartite,diameter,clique_number,avg_clustering,estimated_group_size,estimated_orbit_count,avg_hamming,min_hamming,max_hamming,hamming_1_count,hamming_gt1_count
50,32,33,1,0,2.0625,3,0.06653225806451613,0,26,3,0.05208333333333333,8,3,1.9090909090909092,1,5,16,17
51,32,33,1,0,2.0625,3,0.06653225806451613,0,21,2,0.0,8,3,1.878787878787879,1,5,16,17
52,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.9696969696969697,1,5,16,17
53,32,33,1,0,2.0625,3,0.06653225806451613,0,20,2,0.0,8,3,1.878787878787879,1,5,16,17
54,32,33,1,0,2.0625,3,0.06653225806451613,1,18,2,0.0,8,3,1.9393939393939394,1,5,16,17
55,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.9393939393939394,1,5,16,17
56,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.9090909090909092,1,5,16,17
57,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.9090909090909092,1,5,16,17
58,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.8484848484848484,1,5,17,16
59,32,33,1,0,2.0625,3,0.06653225806451613,0,23,2,0.0,8,3,1.8484848484848484,1,5,17,16
60,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.8484848484848484,1,5,17,16
61,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.9090909090909092,1,5,16,17
62,32,33,1,0,2.0625,3,0.06653225806451613,1,23,2,0.0,8,3,1.9696969696969697,1,5,16,17
63,32,33,1,0,2.0625,4,0.06653225806451613,1,25,2,0.0,8,4,1.9090909090909092,1,5,16,17
64,32,33,1,0,2.0625,4,0.06653225806451613,0,17,2,0.0,8,4,1.878787878787879,1,5,16,17
65,32,33,1,0,2.0625,3,0.06653225806451613,0,20,2,0.0,8,3,1.9090909090909092,1,5,17,16
66,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.878787878787879,1,5,16,17
67,32,33,1,0,2.0625,3,0.06653225806451613,0,21,3,0.05208333333333333,8,3,1.8181818181818181,1,5,17,16
68,32,33,1,0,2.0625,3,0.06653225806451613,0,21,2,0.0,8,3,1.9090909090909092,1,5,16,17
69,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.878787878787879,1,5,17,16
70,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.8484848484848484,1,5,16,17
71,32,33,1,0,2.0625,3,0.06653225806451613,0,29,3,0.125,8,3,1.7878787878787878,1,5,18,15
72,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.8181818181818181,1,5,17,16
73,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.7878787878787878,1,5,18,15
74,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.878787878787879,1,5,16,17
75,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.9393939393939394,1,5,16,17
76,32,33,1,0,2.0625,3,0.06653225806451613,0,28,3,0.05208333333333333,8,3,1.8484848484848484,1,5,17,16
77,32,33,1,0,2.0625,3,0.06653225806451613,1,23,2,0.0,8,3,1.9090909090909092,1,5,16,17
78,32,33,1,0,2.0625,3,0.06653225806451613,1,17,2,0.0,8,3,1.8484848484848484,1,5,16,17
79,32,33,1,0,2.0625,4,0.06653225806451613,0,16,2,0.0,8,4,1.8484848484848484,1,5,17,16
80,32,33,1,0,2.0625,3,0.06653225806451613,0,17,3,0.05208333333333333,8,3,1.878787878787879,1,5,17,16
81,32,33,1,0,2.0625,3,0.06653225806451613,0,24,3,0.07291666666666666,8,3,1.878787878787879,1,5,17,16
82,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.878787878787879,1,5,16,17
83,32,33,1,0,2.0625,3,0.06653225806451613,0,21,3,0.05208333333333333,8,3,1.8181818181818181,1,5,17,16
84,32,33,1,0,2.0625,4,0.06653225806451613,0,26,3,0.046875,8,4,1.8181818181818181,1,5,17,16
85,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.878787878787879,1,5,16,17
86,32,33,1,0,2.0625,3,0.06653225806451613,0,27,3,0.05208333333333333,8,3,1.8484848484848484,1,5,16,17
87,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.878787878787879,1,5,16,17
88,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.8484848484848484,1,5,17,16
89,32,33,1,0,2.0625,3,0.06653225806451613,1,13,2,0.0,8,3,1.9393939393939394,1,5,16,17
90,32,33,1,0,2.0625,3,0.06653225806451613,0,29,3,0.10416666666666667,8,3,1.8181818181818181,1,5,17,16
91,32,33,1,0,2.0625,4,0.06653225806451613,0,22,3,0.026041666666666664,8,4,1.8484848484848484,1,5,17,16
92,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.8484848484848484,1,5,17,16
93,32,33,1,0,2.0625,3,0.06653225806451613,0,21,2,0.0,8,3,1.8484848484848484,1,5,16,17
94,32,33,1,0,2.0625,3,0.06653225806451613,1,17,2,0.0,8,3,1.9393939393939394,1,5,16,17
95,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.878787878787879,1,5,16,17
96,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.9090909090909092,1,5,16,17
97,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.878787878787879,1,5,16,17
98,32,33,1,0,2.0625,3,0.06653225806451613,1,18,2,0.0,8,3,1.878787878787879,1,5,16,17
99,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.878787878787879,1,5,16,17
100,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.8484848484848484,1,5,17,16
101,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.9393939393939394,1,5,16,17
102,32,33,1,0,2.0625,3,0.06653225806451613,0,24,3,0.03125,8,3,1.8181818181818181,1,5,17,16
103,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.878787878787879,1,5,16,17
104,32,33,1,0,2.0625,3,0.06653225806451613,1,21,2,0.0,8,3,1.9393939393939394,1,5,16,17
105,32,33,1,0,2.0625,3,0.06653225806451613,1,27,2,0.0,8,3,1.9090909090909092,1,5,16,17
106,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.9090909090909092,1,5,16,17
107,32,33,1,0,2.0625,4,0.06653225806451613,0,27,3,0.026041666666666664,8,4,1.8181818181818181,1,5,17,16
108,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.9393939393939394,1,5,16,17
109,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.9090909090909092,1,5,16,17
110,32,33,1,0,2.0625,3,0.06653225806451613,1,27,2,0.0,8,3,1.9090909090909092,1,5,16,17
111,32,33,1,0,2.0625,3,0.06653225806451613,0,20,2,0.0,8,3,1.9696969696969697,1,5,16,17
112,32,33,1,0,2.0625,4,0.06653225806451613,1,17,2,0.0,8,4,1.9393939393939394,1,5,16,17
113,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.9090909090909092,1,5,16,17
114,32,33,1,0,2.0625,3,0.06653225806451613,0,22,2,0.0,8,3,1.8484848484848484,1,5,16,17
115,32,33,1,0,2.0625,3,0.06653225806451613,0,18,3,0.05208333333333333,8,3,1.8484848484848484,1,5,17,16
116,32,33,1,0,2.0625,3,0.06653225806451613,0,28,3,0.05208333333333333,8,3,1.7878787878787878,1,5,18,15
117,32,33,1,0,2.0625,3,0.06653225806451613,1,14,2,0.0,8,3,1.9393939393939394,1,5,16,17
118,32,33,1,0,2.0625,4,0.06653225806451613,0,14,2,0.0,8,4,1.878787878787879,1,5,16,17
119,32,33,1,0,2.0625,3,0.06653225806451613,0,25,2,0.0,8,3,1.7878787878787878,1,5,18,15
120,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.9696969696969697,1,5,16,17
121,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.9393939393939394,1,5,16,17
122,32,33,1,0,2.0625,4,0.06653225806451613,1,22,2,0.0,8,4,1.878787878787879,1,5,16,17
123,32,33,1,0,2.0625,3,0.06653225806451613,0,20,2,0.0,8,3,1.878787878787879,1,5,16,17
124,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.9090909090909092,1,5,16,17
125,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.9090909090909092,1,5,16,17
126,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.878787878787879,1,5,16,17
127,32,33,1,0,2.0625,3,0.06653225806451613,1,20,2,0.0,8,3,1.878787878787879,1,5,16,17
128,32,33,1,0,2.0625,3,0.06653225806451613,1,18,2,0.0,8,3,1.9090909090909092,1,5,16,17
129,32,33,1,0,2.0625,3,0.06653225806451613,0,18,3,0.05208333333333333,8,3,1.8484848484848484,1,5,17,16
130,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.9393939393939394,1,5,16,17
131,32,33,1,0,2.0625,3,0.06653225806451613,0,12,2,0.0,8,3,1.878787878787879,1,5,17,16
132,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.8484848484848484,1,5,16,17
133,32,33,1,0,2.0625,3,0.06653225806451613,0,13,2,0.0,8,3,1.878787878787879,1,5,16,17
134,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.8484848484848484,1,5,16,17
135,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.9090909090909092,1,5,16,17
136,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.9393939393939394,1,5,16,17
137,32,33,1,0,2.0625,4,0.06653225806451613,0,17,2,0.0,8,4,1.9090909090909092,1,5,16,17
138,32,33,1,0,2.0625,4,0.06653225806451613,0,16,2,0.0,8,4,1.9696969696969697,1,5,16,17
139,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.8484848484848484,1,5,16,17
140,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.878787878787879,1,5,17,16
141,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.8484848484848484,1,5,17,16
142,32,33,1,0,2.0625,4,0.06653225806451613,0,20,3,0.026041666666666664,8,4,1.9090909090909092,1,5,16,17
143,32,33,1,0,2.0625,3,0.06653225806451613,0,25,2,0.0,8,3,1.9090909090909092,1,5,16,17
144,32,33,1,0,2.0625,3,0.06653225806451613,1,18,2,0.0,8,3,1.878787878787879,1,5,16,17
145,32,33,1,0,2.0625,3,0.06653225806451613,0,16,3,0.05208333333333333,8,3,1.9393939393939394,1,5,16,17
146,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.8484848484848484,1,5,16,17
147,32,33,1,0,2.0625,3,0.06653225806451613,0,22,2,0.0,8,3,1.878787878787879,1,5,16,17
148,32,33,1,0,2.0625,3,0.06653225806451613,0,13,2,0.0,8,3,1.7878787878787878,1,5,18,15
149,32,33,1,0,2.0625,3,0.06653225806451613,0,23,3,0.05208333333333333,8,3,1.9696969696969697,1,5,16,17
150,32,33,1,0,2.0625,3,0.06653225806451613,0,12,2,0.0,8,3,1.8181818181818181,1,5,17,16
151,32,33,1,0,2.0625,3,0.06653225806451613,0,13,2,0.0,8,3,1.8484848484848484,1,5,17,16
152,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.9393939393939394,1,5,16,17
153,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.9090909090909092,1,5,16,17
154,32,33,1,0,2.0625,3,0.06653225806451613,0,18,3,0.05208333333333333,8,3,1.8484848484848484,1,5,17,16
155,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.8484848484848484,1,5,17,16
156,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.8484848484848484,1,5,17,16
157,32,33,1,0,2.0625,3,0.06653225806451613,0,20,2,0.0,8,3,1.8484848484848484,1,5,16,17
158,32,33,1,0,2.0625,3,0.06653225806451613,0,20,2,0.0,8,3,1.878787878787879,1,5,16,17
159,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.878787878787879,1,5,16,17
160,32,33,1,0,2.0625,4,0.06653225806451613,0,17,2,0.0,8,4,1.878787878787879,1,5,16,17
161,32,33,1,0,2.0625,3,0.06653225806451613,0,13,2,0.0,8,3,1.8484848484848484,1,5,16,17
162,32,33,1,0,2.0625,3,0.06653225806451613,0,16,3,0.05208333333333333,8,3,1.9090909090909092,1,5,16,17
163,32,33,1,0,2.0625,3,0.06653225806451613,0,21,3,0.05208333333333333,8,3,1.9090909090909092,1,5,16,17
164,32,33,1,0,2.0625,3,0.06653225806451613,1,19,2,0.0,8,3,1.9393939393939394,1,5,16,17
165,32,33,1,0,2.0625,3,0.06653225806451613,1,25,2,0.0,8,3,1.9393939393939394,1,5,16,17
166,32,33,1,0,2.0625,3,0.06653225806451613,1,20,2,0.0,8,3,1.9696969696969697,1,5,16,17
167,32,33,1,0,2.0625,3,0.06653225806451613,0,23,2,0.0,8,3,1.878787878787879,1,5,16,17
168,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.8484848484848484,1,5,17,16
169,32,33,1,0,2.0625,3,0.06653225806451613,0,15,2,0.0,8,3,1.878787878787879,1,5,16,17
170,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.9090909090909092,1,5,16,17
171,32,33,1,0,2.0625,3,0.06653225806451613,0,21,2,0.0,8,3,1.8484848484848484,1,5,16,17
172,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.9393939393939394,1,5,16,17
173,32,33,1,0,2.0625,3,0.06653225806451613,1,24,2,0.0,8,3,1.878787878787879,1,5,16,17
174,32,33,1,0,2.0625,3,0.06653225806451613,0,13,2,0.0,8,3,1.9393939393939394,1,5,16,17
175,32,33,1,0,2.0625,3,0.06653225806451613,0,19,2,0.0,8,3,1.8484848484848484,1,5,17,16
176,32,33,1,0,2.0625,4,0.06653225806451613,0,19,2,0.0,8,4,1.8484848484848484,1,5,17,16
177,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.878787878787879,1,5,16,17
178,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.9090909090909092,1,5,16,17
179,32,33,1,0,2.0625,3,0.06653225806451613,0,16,3,0.05208333333333333,8,3,1.878787878787879,1,5,17,16
180,32,33,1,0,2.0625,3,0.06653225806451613,0,17,2,0.0,8,3,1.878787878787879,1,5,16,17
181,32,33,1,0,2.0625,4,0.06653225806451613,0,15,2,0.0,8,4,1.878787878787879,1,5,17,16
182,32,33,1,0,2.0625,4,0.06653225806451613,0,22,2,0.0,8,4,1.878787878787879,1,5,16,17
183,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.8484848484848484,1,5,16,17
184,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.8484848484848484,1,5,16,17
185,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.9696969696969697,1,5,16,17
186,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.9090909090909092,1,5,16,17
187,32,33,1,0,2.0625,3,0.06653225806451613,0,27,3,0.03125,8,3,1.878787878787879,1,5,17,16
188,32,33,1,0,2.0625,3,0.06653225806451613,1,15,2,0.0,8,3,1.8484848484848484,1,5,16,17
189,32,33,1,0,2.0625,3,0.06653225806451613,1,23,2,0.0,8,3,1.8484848484848484,1,5,16,17
190,32,33,1,0,2.0625,3,0.06653225806451613,0,16,2,0.0,8,3,1.9090909090909092,1,5,17,16
191,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.8484848484848484,1,5,16,17
192,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.878787878787879,1,5,16,17
193,32,33,1,0,2.0625,3,0.06653225806451613,0,22,2,0.0,8,3,1.8181818181818181,1,5,17,16
194,32,33,1,0,2.0625,3,0.06653225806451613,0,18,2,0.0,8,3,1.9090909090909092,1,5,16,17
195,32,33,1,0,2.0625,3,0.06653225806451613,1,18,2,0.0,8,3,1.9696969696969697,1,5,16,17
196,32,33,1,0,2.0625,3,0.06653225806451613,0,20,2,0.0,8,3,1.878787878787879,1,5,16,17
197,32,33,1,0,2.0625,3,0.06653225806451613,0,22,2,0.0,8,3,1.9393939393939394,1,5,16,17
198,32,33,1,0,2.0625,3,0.06653225806451613,0,14,2,0.0,8,3,1.9090909090909092,1,5,16,17
199,32,33,1,0,2.0625,4,0.06653225806451613,1,17,2,0.0,8,4,1.878787878787879,1,5,16,17
