graph_type,n_vertices,n_graphs,n_edges_mean,n_edges_std,n_components_mean,n_components_std,isolated_vertices_mean,isolated_vertices_std,avg_degree_mean,avg_degree_std,max_degree_mean,max_degree_std,density_mean,density_std,is_bipartite_mean,is_bipartite_std,bipartite_pct_mean,bipartite_pct_std,diameter_mean,diameter_std,clique_number_mean,clique_number_std,avg_clustering_mean,avg_clustering_std,estimated_group_size_mean,estimated_group_size_std,estimated_orbit_count_mean,estimated_orbit_count_std,avg_hamming_mean,avg_hamming_std,hamming_1_count_mean,hamming_1_count_std,hamming_gt1_count_mean,hamming_gt1_count_std
connected,32,200,32.755,0.44266779176866417,1.0,0.0,0.0,0.0,2.0471875,0.02766673698554151,3.08,0.28986220951085073,0.06603830645161281,0.000892475386630372,0.265,0.44244069528494034,26.5,44.24406952849404,19.79,4.813705308176836,2.15,0.3579674615346881,0.007916666666666664,0.02034981191703315,8.0,0.0,3.08,0.28986220951085073,1.8788100256598268,0.04126457295311074,16.275,0.5006277466376776,16.48,0.6094729579170525
